URYVR,IL2VL,RIBL,OLQDR,RIR,BWM_VR07,AIAL,RIMR,AIYR,ASJR,ALNL,BAGL,IL1VR,AFDR,OLQDL,RIS,FLPR,BWM_DR07,PVCL,AVKL,IL2DL,AIBR,SIAVL,IL1DR,URXL,ASKL,ALA,BWM_VL07,SMBVR,DB1,AINR,IL1R,IL2DR,RMGL,BWM_DL04,RIVR,SAADR,SIBDR,URYDL,AIML,IL2VR,BWM_VL08,DVC,RMDR,RIBR,ASER,ADLL,BWM_VR06,BWM_VR04,OLLL,URBL,AVBL,AWBR,AVBR,AVDR,BWM_VL04,ASIL,RMER,AVHR,AIZR,DVA,SMBVL,BAGR,AWCR,BWM_VL02,BWM_DL03,RMHR,BWM_VL03,URADR,IL2L,VB2,OLLR,RMHL,IL1L,BWM_VL01,AVFR,URADL,SAAVR,IL2R,URAVR,PVR,BWM_VR05,ASHR,RMEL,URYVL,URXR,SMDDR,AVKR,AVFL,BWM_DR04,RIPL,RIPR,AWBL,AWAL,BWM_DR06,SIADR,AVAL,BWM_DL06,OLQVL,SMDVL,URYDR,BWM_DL07,RMDL,AWCL,AUAL,VA1,RIH,BWM_DL05,RIVL,ASHL,RIAR,RMDDR,SMBDR,RMEV,RIAL,URAVL,BWM_VL06,SIBDL,IL1DL,AVER,SIAVR,AFDL,RIGL,SAAVL,BWM_VL05,ASEL,SMBDL,CEPDR,RMDVR,AIAR,RIFL,AVEL,ASKR,AIMR,RIGR,SMDVR,CEPDL,ASJL,CEPVL,AVDL,RIFR,SABD,OLQVR,BWM_DR02,SIBVR,ADLR,AWAR,ASIR,SABVL,BDUL,VB1,ASGR,RMDDL,BWM_DR03,AIYL,AVJL,FLPL,IL1VL,AIBL,BWM_VR02,excgl,ADFL,ASGL,SIADL,SMDDL,URBR,SIBVL,RICL,SAADL,ADEL,ADAL,AIZL,CEPVR,RIML,AINL,AVHL,RMED,ADFR,PVQL,PVPR,PVT,PVPL,PVCR,PVQR,ALMR,BWM_DL08,BWM_DR08,ALNR,CANL,AVAR,AVJR,AQR,RMDVL,RMGR,AVM,RICR,BDUR,ADER,ADAR,ALML,BWM_VR08,SDQR,RID,BWM_DR05,AUAR,BWM_DR01,BWM_DL02,BWM_DL01,BWM_VR01,BWM_VR03,AVL,Neurons,Other,Muscles,CANR
0,122872,33100,0,103635,0,43497,34594,0,0,0,8366,0,0,27597,60396,0,0,0,32325,47148,38521,50379,0,204799,13644,65482,0,0,0,19225,0,0,111309,117275,15822,65588,39859,81708,100111,0,15615,17009,202728,0,3045,89916,0,0,104003,165833,50493,0,18286,49881,20918,52410,51816,76528,0,108670,40859,31775,9009,194262,0,20847,0,0,135117,53179,0,26468,26122,17167,0,95609,12316,0,0,0,0,0,15740,138234,0,115181,40048,0,0,53943,6483,34129,32317,0,69854,13396,64574,12040,95394,0,0,50007,52977,35293,0,193507,0,2252,228183,110072,187627,69694,11152,102703,55779,38032,16822,124269,21130,0,33303,140899,7615,0,14260,16959,0,194749,0,0,36815,0,0,0,69424,86369,201138,25864,5814,0,0,0,0,17826,0,0,0,0,0,0,0,89058,0,19253,3867,0,117881,20385,0,0,42295,17376,12725,15517,0,33278,168092,9610,18584,142000,141585,0,28916,3359,3885,22269,0,243829,0,25703,31412,29679,0,0,13225,0,0,3238,18357,37302,9831,91893,0,0,151596,0,0,0,37451,0,0,26477,0,0,0,184323,28960,0,0,22801,0,0,0,0
0,125450,25515,0,99571,0,40441,36777,0,0,0,8722,0,0,51353,61680,0,0,2629,30963,34428,38821,47239,0,186406,10658,78967,0,0,0,9061,0,0,89220,122707,9836,85706,35890,87518,111504,0,17339,17123,159450,0,4354,59158,0,0,104922,196796,59773,0,14750,76675,57628,31136,44944,78307,0,117573,26861,32074,1886,169398,0,22889,0,0,121178,59768,0,30828,24209,15330,0,87532,13600,0,0,0,0,0,15562,137112,0,101201,40527,0,0,53905,5318,31521,26715,0,60150,10690,82011,11034,98628,0,0,36332,44817,23598,0,195303,0,1409,231366,112799,156051,33863,10967,106480,51511,42756,21560,96686,19351,0,38378,130948,7808,0,12920,20052,0,179834,0,0,39116,0,0,0,67330,78893,194567,29339,6654,0,0,0,0,16575,0,0,0,0,0,0,0,94073,0,16843,2467,0,108155,22592,0,0,40615,16230,14310,19673,0,67121,155451,10145,19957,146085,145932,0,31024,6778,3395,24516,0,226496,0,17864,32564,28983,0,0,15535,0,0,3057,19936,7139,8062,112615,0,0,136326,0,0,0,50861,0,0,21073,0,0,0,155872,38540,0,0,26067,0,0,0,0
0,118741,23124,0,94380,0,36704,39404,0,0,0,2133,0,0,59730,54844,0,0,4580,29890,28448,21592,48450,0,181943,8166,70042,0,0,0,20119,0,0,55979,114050,13329,72499,30522,87054,101809,0,15338,14391,126211,0,4558,50640,0,0,98413,219449,56932,0,13656,66916,68248,55887,49158,73876,0,114443,24194,12115,2184,141347,0,22857,0,0,96755,67273,0,32766,18753,14009,0,78261,13563,0,0,0,0,0,16441,120691,0,90011,34892,0,0,52553,4372,31356,25586,0,55427,9284,68205,9633,87534,0,0,17133,48169,32030,0,188457,0,1452,223493,104777,140292,41320,9399,96569,50393,43042,21510,72377,18457,0,34530,133902,6766,0,11189,20237,0,170199,0,0,37624,0,0,0,64692,87020,195384,28272,6264,0,0,0,0,15120,0,0,0,0,0,0,0,93283,0,9281,1496,0,106071,18489,0,0,37630,16476,16199,20303,0,71475,141906,9894,19868,111078,143635,0,30981,8691,3706,25736,0,172265,0,23662,33409,25584,0,0,13042,0,0,7505,21717,7481,7437,116976,0,0,117068,0,0,0,51813,0,0,18234,0,0,0,143380,37691,0,0,31885,0,0,0,0
0,119276,31820,0,94679,0,34835,42560,0,0,0,8493,0,0,74364,50852,0,0,5068,29204,29058,35060,55140,0,164561,10173,93693,0,0,0,18095,0,0,72325,126109,15491,92675,26402,95370,124407,0,15739,18217,79126,0,5917,42479,0,0,80933,201038,52928,0,12635,53095,83812,65738,12778,73855,0,118946,15107,31360,1907,119450,0,25256,0,0,93778,84595,0,38810,15476,15179,0,54215,15724,0,0,0,0,0,16340,125039,0,76790,40108,0,0,51774,4325,30747,19193,0,52812,8698,67135,7946,90523,0,0,21902,45403,29490,0,196077,0,1453,222161,106633,133024,47571,10707,101538,51554,46512,30706,38283,18280,0,38007,153112,7140,0,11864,22299,0,171452,0,2561,37476,0,0,0,69347,97035,180150,39560,6888,0,0,0,0,14670,0,0,0,0,0,0,0,92915,0,10007,1703,0,107373,20317,0,0,37982,17775,19364,23083,0,86391,134613,10294,16991,118141,154777,0,31970,10419,3843,30786,0,143611,0,23726,36385,27502,0,0,10326,0,0,9924,22451,7548,7966,145462,0,0,111914,0,0,0,65559,0,0,24744,0,0,0,130937,48171,0,0,33969,0,0,0,0
0,120770,32949,0,91749,0,35900,48670,0,0,0,8533,0,0,91416,52979,0,0,6128,29480,24489,32959,56356,0,155020,13304,96927,0,0,0,18173,0,0,55792,135107,18494,80407,13198,98170,124536,0,16899,15211,69189,0,7379,6917,0,0,79913,275127,50721,0,12816,47992,99771,70566,11121,65936,0,119837,15160,31293,2790,155480,0,27300,0,0,70712,102210,0,40511,13978,14279,0,45428,15698,0,0,0,0,0,17638,121651,0,73931,40991,0,0,48227,3558,28649,12033,0,56094,7461,58289,10774,83046,0,0,16810,37308,29951,0,177936,0,1745,207724,102859,117905,63476,14318,99655,50857,48650,32489,32052,19184,0,35858,153474,6690,0,14217,22379,0,165067,0,606,40403,0,0,0,67934,109162,192103,48960,7045,0,0,0,0,14934,0,0,0,0,0,0,0,91224,0,11613,3583,0,109799,21030,0,0,34921,19115,18416,26743,0,93788,120258,10482,13363,186751,153982,0,34297,12651,5113,33413,0,158357,0,24933,36502,22611,0,0,9824,0,0,11619,26125,16965,8574,139059,0,0,97189,0,0,0,85655,0,0,28453,0,0,0,138794,73818,0,0,33712,0,0,0,0
0,116988,33361,0,93987,0,24744,52982,0,0,0,8992,0,0,103612,49727,0,0,9106,31870,22552,32947,46780,0,151359,17819,88547,0,0,0,17694,0,0,38086,147006,21547,54591,7891,99574,116926,0,18920,14210,34265,0,11078,4290,0,0,59062,343626,57049,0,11796,43078,113539,78403,10676,54642,0,116073,20079,31981,13371,127668,0,28762,0,0,43580,112732,0,43547,21010,15276,0,38652,15917,0,0,0,0,0,18011,114913,0,64117,40619,0,0,44098,3300,21888,31263,0,51585,9647,54098,29082,84738,0,0,14646,24866,30246,0,170425,0,2901,172807,100640,117123,74959,15417,92791,42164,51150,47881,31001,25425,0,33255,139932,7082,0,13520,24389,0,159171,0,1418,60768,0,0,0,67081,117130,182231,52780,6750,0,0,0,0,14553,0,0,0,0,0,0,0,92138,0,17692,2580,0,117555,22424,0,0,31335,11938,16367,29816,0,106542,94993,11326,14966,187014,158522,0,36715,10725,6721,39915,0,113791,0,25878,39370,20222,0,0,8848,0,0,14623,27739,22186,10587,113580,0,0,82865,0,0,0,127669,0,0,31719,0,0,0,113727,90640,0,0,35023,0,0,0,0
0,115124,34281,0,81886,0,7430,55906,0,0,0,7781,0,0,35391,53729,0,0,10002,34128,28088,33436,41805,0,135478,15252,83876,0,0,0,15609,0,0,26482,144084,18627,44863,2421,85907,122550,0,21693,14982,16661,0,5377,0,0,0,53545,326412,59465,0,3101,40033,112198,69915,9247,41046,0,79855,22947,32822,10289,51965,0,14149,0,0,10123,128080,0,29942,41298,15963,0,26232,6555,0,0,0,0,0,19161,111760,0,65800,37517,0,0,38265,3169,20315,31557,0,21333,0,50308,63226,56752,0,0,11135,21196,26879,0,159612,0,0,191768,89725,96970,68593,16239,96292,43476,55065,44558,22370,29881,0,30127,127612,0,0,10158,7061,0,151731,0,3750,65452,0,0,0,62184,73093,193411,64669,6132,0,0,0,0,2053,0,0,0,0,0,0,0,89606,0,9362,1341,0,121736,19350,0,0,28756,9412,15611,26519,0,83192,30270,11691,11627,177005,131955,0,41292,5959,7320,47149,0,112127,0,28250,33217,18530,0,0,7629,0,0,15465,27739,24026,0,94766,0,0,67306,0,0,0,150099,0,0,21256,0,0,0,106009,98589,0,0,34095,0,0,0,0
0,102832,37387,0,92006,0,18486,62222,0,0,0,8492,0,0,118877,54498,0,0,11701,37934,23965,35213,37231,0,131568,19566,64036,0,0,0,14669,0,0,40490,139399,22514,26443,2745,91579,119460,0,25819,14011,8843,0,16522,2535,0,0,56800,376128,83263,0,10140,31106,119199,81746,8060,41589,0,127738,34015,34219,26537,73664,0,27827,0,0,0,134515,0,41719,64403,19887,0,33818,15965,0,0,0,0,0,17519,106544,0,67294,38057,0,0,42992,2472,17337,44948,0,42485,12247,48034,69783,75491,0,0,16846,20186,32918,0,142175,0,3488,196005,97354,174090,103028,10834,92788,50053,59974,49480,34389,33667,0,36498,112152,7895,0,13519,18529,0,139909,0,9557,73057,0,0,0,64076,131730,193272,81164,6527,0,0,0,0,13047,0,0,0,0,0,0,0,88085,0,26570,1345,0,135810,23174,0,0,26624,7785,17075,35267,0,78440,55668,12499,11024,192919,166342,0,38531,3888,6567,48822,0,77375,0,28881,46884,16744,0,0,9066,0,0,15013,27525,24568,13264,71064,0,0,57927,0,0,0,214943,0,0,39136,0,0,0,129316,96523,0,0,34850,0,0,0,0
0,105012,37501,0,63829,0,11380,66904,0,0,0,9023,0,0,113439,53004,0,0,12206,38306,22392,36693,31631,0,102106,17875,81314,0,0,0,10904,0,0,56476,133209,23184,15910,2300,86787,110557,0,27073,16094,8877,0,3678,2861,0,0,59387,350754,82152,0,7844,20607,127139,78867,8951,34585,0,153587,46159,27135,3522,58819,0,24400,0,0,0,125917,0,40781,65524,15832,0,31189,15598,0,0,0,0,0,19223,105600,0,66398,37446,0,0,44005,3238,17960,44736,0,31897,12956,44129,75681,77850,0,0,17786,17494,34188,0,131561,0,4628,189739,95565,188929,110722,8900,86286,51141,64126,51879,33922,38227,0,25306,104403,7951,0,13914,18589,0,117024,0,19333,87298,0,0,0,60380,129963,199027,91904,6278,0,0,0,0,16070,0,0,0,0,0,0,0,90386,0,11754,1627,0,138501,22116,0,0,18979,9371,16295,40394,0,61800,47946,13531,10304,185186,148002,0,40119,0,6272,58975,0,52376,0,40378,48686,19512,0,0,11367,0,0,19745,28028,26437,14478,55603,0,0,44200,0,0,0,262496,0,0,41848,0,0,0,110293,100030,0,0,30606,0,0,0,0
0,99900,36698,0,63458,0,28902,52140,0,0,0,8543,0,0,131133,43148,0,0,11964,22100,22042,37321,29244,0,81284,18689,73551,0,0,0,12456,0,0,71459,121955,25779,16508,1780,9887,108703,0,24674,14318,7704,0,32301,3503,0,0,36389,343504,74021,0,8843,7060,122405,67553,6226,37723,0,148506,49747,36184,33073,56004,3651,22598,0,0,0,85653,0,28533,53745,17248,0,31162,14764,0,0,0,0,0,17742,90833,0,67437,36775,0,0,44840,2941,14113,42290,0,30733,15944,42108,78986,71044,0,0,21209,17725,33601,0,77890,0,5578,90129,97164,148352,106900,4940,78881,49343,80089,48054,23937,40415,0,35623,93185,8033,0,16667,17452,0,109569,0,103467,108101,0,0,0,57390,143331,158241,127033,6766,0,0,0,0,9240,0,0,0,0,0,0,0,81474,0,22306,2567,0,136507,24901,0,0,29671,5559,15967,43507,0,49956,36070,14257,9060,166345,177953,0,40318,5138,6848,51480,0,43364,0,37923,50568,18189,0,0,13186,0,0,19142,27151,28198,14454,22723,0,0,32528,0,0,0,307512,0,0,23524,0,0,0,106572,75689,0,0,21548,0,0,0,0
0,113473,43796,0,58968,0,28385,78466,0,0,0,8661,0,0,139980,43893,0,0,11311,36969,20470,38987,30309,0,75260,17033,70179,0,0,0,13989,0,0,75572,90034,25413,14962,1860,69019,101762,0,21572,13746,8384,0,39128,3360,0,0,59247,344659,66241,0,7972,12006,113060,79112,8311,36445,0,162777,51928,37406,32080,57985,7040,19517,0,0,0,64073,0,33070,39976,17387,0,28485,12890,0,0,0,0,0,20203,107256,0,57957,36132,0,0,60488,3592,13016,48312,0,28696,17988,38493,89440,72151,0,0,21405,12503,34665,0,70866,1628,5596,80517,92020,241777,98292,9083,74112,60691,92025,52477,35727,41919,0,31210,84463,6749,0,16592,19011,0,92526,0,124509,1017224,0,0,0,55083,151997,192923,154645,10699,0,0,0,0,20161,0,0,0,0,0,0,0,84325,0,23022,3629,0,135507,28283,0,0,27587,12710,16877,45123,0,43330,25879,15377,7660,134730,195159,0,39981,7303,6665,90961,0,45500,0,56373,51148,32326,0,0,17227,0,0,17646,30371,19071,14877,23118,0,0,25829,0,0,0,404612,0,0,25901,0,0,0,89199,87093,0,0,23260,0,0,0,0
0,118061,47152,0,51449,0,29997,82486,0,0,0,8611,0,0,147892,40815,0,0,9941,37947,23006,42250,28635,0,65735,14008,48327,0,0,0,14791,0,0,77820,67506,26618,13697,1916,62862,99941,0,17355,19134,9135,0,42593,3783,0,0,61874,328090,51926,0,8837,14117,105097,77750,7086,32538,0,163449,57729,37518,33479,64167,11058,17146,0,0,0,42935,0,29084,26882,19042,0,27648,13767,0,0,5072,0,0,21332,109409,0,54078,36222,0,0,69452,2714,11581,50182,0,26118,21761,36825,92420,67699,0,0,21134,10687,33211,0,65318,1685,6124,72899,88923,252195,88176,8346,71480,59074,103165,48112,33599,44563,0,30222,76100,7559,0,20126,22445,0,83742,0,150695,1042695,0,0,0,55068,150114,181178,163463,15935,0,0,0,0,18237,0,0,0,0,0,0,0,80977,0,23340,4145,0,139893,29372,0,0,27935,14010,17171,43908,0,43036,19768,14539,4352,101647,208351,0,41710,8950,6517,5628,0,49862,0,57842,50715,35926,0,0,19570,0,0,12285,32625,18970,14692,23501,0,0,23403,0,0,0,426124,0,0,25829,0,0,0,84081,76214,0,0,22424,0,0,0,0
0,127108,45902,0,39607,0,30471,71360,0,0,0,8367,0,0,177194,37894,0,0,4780,22211,23795,44114,24300,0,0,6301,34603,0,0,0,18347,0,0,69153,36914,31253,12202,2471,41756,47413,0,10906,25109,9950,0,49524,5194,0,0,64767,251913,24115,0,10706,12751,85296,76181,4069,31634,0,133857,59429,37367,33649,64478,12426,13611,0,0,0,16365,0,22187,21473,20007,0,22924,12928,0,0,34136,0,0,16498,96026,0,54349,36228,0,0,96852,3117,10800,51950,0,19843,23352,34273,123340,62294,0,0,25841,5148,30817,0,58625,2160,3972,64105,88534,249416,57226,3319,73333,57135,123327,32976,27246,64351,0,25116,55944,15144,0,28636,36102,0,59125,0,207574,84870,0,0,0,53802,182135,163210,155462,18649,0,0,0,0,13379,0,0,0,0,21260,0,0,77079,0,25139,2906,0,133287,32447,0,0,24655,21454,19286,43003,0,49990,17534,16254,3546,58952,227342,0,35050,9960,10957,5765,0,57294,0,49217,49718,42153,0,0,27315,0,0,7280,32026,15839,12337,14475,0,0,22493,0,0,0,418337,0,0,22013,0,0,0,4782,70680,0,0,13632,0,0,0,0
0,122353,53194,0,40978,0,32587,91314,0,0,0,9108,0,0,186389,53433,0,0,6554,34166,19665,46023,22281,0,0,5562,2522,0,0,0,21459,0,0,52648,43778,33303,12257,2213,52225,23067,0,9208,31244,10560,0,50184,5793,0,0,59989,203881,24723,0,11775,12978,72484,68238,6947,30436,0,122406,57174,39821,34716,57393,14641,11343,0,0,0,15015,0,21048,3087,20495,0,20826,12089,0,0,83418,0,0,21934,91915,0,58020,34108,0,0,99415,2578,11532,52656,0,20186,23149,28019,137262,59796,0,0,28749,4545,32162,0,54059,2551,3435,52517,88067,279165,41074,8593,73876,60651,113672,26813,34999,51079,0,24347,40962,15877,0,39224,44362,0,51664,0,217404,29816,0,0,0,54794,187867,125513,141947,19524,0,0,0,0,7293,0,0,0,0,81903,0,0,68740,0,23855,6077,0,139476,29438,0,0,28168,29365,31575,42414,0,54424,18507,14603,4150,43931,229997,0,32737,9800,15029,5500,0,61181,0,54323,47043,49764,0,0,31613,0,0,0,30081,12474,11850,10395,0,0,24486,0,0,0,316187,0,0,20336,0,0,0,34612,64649,0,0,13360,0,0,0,0
0,120172,29635,0,13246,0,31649,52603,0,0,0,0,0,0,180435,36755,0,0,7281,13421,17357,28035,21922,0,0,6649,2586,0,0,0,12825,0,0,34600,42550,36658,11776,3353,32353,26856,0,7343,27660,10956,0,0,7360,0,0,55151,172414,25521,0,13985,7481,33302,59902,7426,26023,0,122264,55208,0,17074,58557,17066,10566,0,0,0,12836,0,19412,0,19062,0,18953,12330,0,0,133184,0,0,17825,93927,0,55121,18976,0,0,97029,3080,11801,52130,0,20532,22116,28127,140620,55485,0,0,33865,5906,7501,0,51963,2724,4185,50291,88467,270217,35895,21003,71872,66016,88854,26820,23621,43859,0,18252,30450,18359,0,45133,43885,0,47402,0,214905,11425,0,0,0,55613,155593,72515,150354,25686,0,0,0,0,8652,0,0,0,0,108410,0,0,68053,0,13644,8347,0,145933,24144,0,0,17485,33685,32546,42661,0,59097,21655,14530,4736,44966,205737,0,34425,0,13048,4899,0,60668,0,33151,40514,52182,0,0,32536,0,0,0,33397,9094,9622,10514,0,0,28774,0,0,0,237741,0,0,18666,0,0,0,30773,61926,0,0,6774,0,0,0,0
0,115944,51921,0,37754,0,33387,96927,0,0,0,5133,0,0,157814,62742,0,0,9540,33915,15765,30022,18677,0,0,9421,2730,0,0,0,21356,0,0,11934,18536,30990,10604,2721,21306,8693,0,6080,31184,10493,0,53546,7526,0,0,56730,107866,26542,0,15758,6733,36231,55335,6716,28488,0,113707,50871,15307,30150,66579,14869,10573,0,0,0,12364,0,18039,0,18284,0,18058,12007,0,0,82265,0,0,15812,84598,0,70069,29968,0,0,63373,3263,11243,51968,0,19386,20228,33903,145382,52998,0,0,37090,7670,33975,0,46774,2487,1873,43429,81262,250748,36479,34548,64433,68924,42113,25563,26795,39912,0,32179,37180,15933,0,49051,16966,0,44995,0,165476,15672,0,0,0,58382,177588,27427,98330,26498,0,0,0,0,4636,0,0,0,0,96462,0,0,66826,0,16793,10910,0,149574,30453,0,0,25706,37038,12431,42691,0,45252,21700,6103,6095,34884,71819,0,25132,8728,4821,9704,0,50210,0,56616,46380,58284,0,0,34008,0,0,0,38053,8952,9767,9604,0,0,22383,0,0,0,81169,0,0,14187,0,0,0,6610,42284,0,0,13056,0,0,0,0
0,105420,67043,0,38693,0,32256,97371,0,0,0,9785,0,0,166396,63132,0,0,13767,32298,12728,42738,21696,0,0,13251,3338,0,0,0,22038,0,0,10232,22433,42579,10107,4102,30275,25937,0,6681,36617,9544,0,54173,8154,0,0,54339,42312,29543,0,15834,12605,40975,59464,6238,25100,0,118171,45257,37081,39694,54951,32701,9311,0,0,0,10050,0,19516,0,15544,0,13912,11565,0,0,164178,0,0,17927,89899,0,72865,28715,0,0,78877,2634,13747,45190,0,20944,19621,41949,130476,52150,0,0,34096,7646,39372,0,43535,1282,1813,39690,80347,260589,49254,82267,76065,76177,44321,23174,31286,43890,0,37419,32115,25765,0,54814,41772,0,42778,0,129543,19303,0,0,0,59751,181617,70419,97505,14119,0,0,0,0,10843,0,0,0,0,183182,0,0,69860,0,27373,10489,0,160739,33921,0,0,39671,44278,31737,43444,0,53528,28257,13423,7138,34412,232123,0,30744,10139,2689,10674,0,57504,0,55225,45206,63501,0,0,29241,0,0,0,39683,8602,9522,9116,0,0,28799,0,0,0,110003,0,0,13013,0,0,0,6541,65566,0,0,12487,0,0,0,0
0,92555,31143,0,32379,0,24215,82852,0,0,0,9092,0,0,66957,52171,0,0,13211,25057,9035,37052,26250,0,0,13919,2865,0,0,0,24325,0,0,6059,44721,36067,6928,5778,28925,32576,0,7647,36219,3604,0,4956,8102,0,0,28250,3218,24533,0,16675,10438,38972,67067,2793,20648,0,77976,40118,29613,42811,52949,14229,25,0,0,0,0,0,5341,0,14039,0,12688,15064,0,0,170681,0,0,12514,80804,0,16803,24905,0,0,69720,3658,3272,34579,0,0,12281,0,129678,40551,0,0,29062,7847,26913,0,26344,2225,2285,31821,56705,137901,60307,17067,49618,72748,21266,25796,23354,37428,0,22684,30447,14193,0,53634,36194,0,23155,0,40323,18646,0,0,0,55950,35952,68329,103336,7815,0,0,0,0,7723,0,0,0,0,132442,0,0,67828,0,14166,12204,0,162917,25495,0,0,7748,34669,25797,41277,0,51413,17980,12628,8789,29150,135305,0,7375,8417,2593,3596,0,50312,0,53840,46369,60570,0,0,19064,0,0,0,37809,11105,8886,6062,0,0,8523,0,0,0,63250,0,0,12551,0,0,0,0,56310,0,0,11471,0,0,0,0
0,71427,67313,0,18436,0,36765,93112,0,0,0,9281,0,0,79226,70474,0,0,17034,32779,32398,41799,28033,0,0,21578,3406,0,0,0,23212,0,0,10739,131808,49015,7602,4246,28206,28536,0,8428,32149,8980,0,50124,8151,0,0,47567,3123,26802,0,12788,10611,36922,52411,6785,17425,0,92232,40360,33835,25977,38592,36112,9634,0,0,0,8679,0,14067,0,13248,0,6984,13286,0,0,236898,0,0,15383,80519,0,73845,23306,0,0,76187,2735,20357,38318,0,19749,13297,42146,57987,58275,0,0,32508,7509,41094,0,30038,10172,2509,38300,72389,211068,68559,87217,75134,73319,17350,27337,78536,42656,0,34682,31368,27660,0,61711,26539,0,37539,0,39723,22059,0,0,0,62829,118839,67097,117322,10763,0,0,0,0,7593,0,0,0,0,188294,0,0,77685,0,32014,4309,0,143813,28039,0,0,40031,50425,29053,46201,0,42320,32058,13293,11120,28485,212881,0,28038,8769,2157,6420,0,59303,0,35585,29504,65843,0,0,24277,0,0,0,45945,11560,3151,9020,0,0,24494,0,0,0,58737,0,0,9566,0,0,0,22738,60036,0,0,11103,0,0,0,0
0,80605,67086,0,32374,0,40430,93875,0,0,0,8844,0,0,63910,74628,0,0,19687,33461,44622,44470,28513,0,0,25116,3663,0,0,0,24438,0,0,10612,139681,50962,6148,4886,20737,32486,0,7074,30535,8777,0,50432,7440,0,0,45928,1618,27160,0,15844,11529,34112,67793,7220,25676,0,117170,31116,33843,43009,34109,44082,9874,0,0,0,8955,0,22943,0,15607,0,10136,12643,0,0,250022,0,0,16103,66956,0,75925,23124,0,0,75331,2775,23024,31276,0,20108,14404,36820,107359,61554,0,0,29828,8088,48914,0,25653,13290,3294,35354,68920,207689,82062,97107,78774,73141,21977,31123,79334,44871,0,37067,31065,27617,0,64728,26701,0,40008,0,42767,24454,0,0,0,62738,112704,64446,108444,12970,0,0,0,0,10465,0,0,0,0,159726,0,0,85536,0,37919,4035,0,172579,36334,0,0,44094,48747,30272,47871,0,51349,34699,13327,14163,25128,211759,0,28389,8471,2972,6617,0,58619,0,50935,48251,61634,0,0,21337,0,0,0,48632,13933,4845,8220,0,0,36359,0,0,0,55576,0,0,13160,0,0,0,37809,52113,0,0,11518,0,0,0,0
0,77749,66961,0,32132,0,48846,92387,0,0,0,8657,0,0,66538,76537,0,0,22565,32848,52371,46658,28819,0,0,30083,5048,0,0,0,25550,0,0,9984,0,49992,5073,5655,9635,34426,0,7049,26126,8547,0,50786,9154,0,0,50673,0,29411,0,16703,12441,30633,70936,8403,24539,0,111993,31083,33210,44393,30484,43071,9409,0,0,0,11169,0,23244,0,15593,0,16807,13523,0,0,245176,0,0,16238,57636,0,78254,22521,0,0,74646,2487,27765,24026,0,20883,13870,0,98458,63931,0,0,26738,9870,50571,0,26565,18265,3610,30040,67114,180578,87457,106189,81125,70667,18851,36664,76104,41458,0,37627,30699,27963,0,68589,30641,0,38267,0,45939,26981,0,0,0,63065,72959,55755,122835,7038,0,0,0,0,10962,0,0,0,0,118582,0,0,97501,0,43847,3299,0,171313,35885,0,0,43795,49155,19882,50640,0,44695,36675,12955,18837,26804,203853,0,30348,7612,3547,6195,0,60690,0,50900,46858,58550,0,0,0,0,0,0,48886,14979,3222,7731,0,0,43694,0,0,0,60532,0,0,17076,0,0,0,0,52640,0,0,11270,0,0,0,0
0,68694,65755,0,31190,0,52874,89997,0,0,0,8189,0,0,46720,79988,0,0,28418,35204,55880,50168,30029,0,0,33839,6672,0,0,0,27128,0,0,10117,0,47419,4769,6781,0,35427,0,6553,22605,8621,0,49360,8761,0,0,52027,0,23224,0,16703,13508,25139,65989,8227,25069,0,106424,32613,32000,43398,31327,46047,9461,0,0,0,12630,0,24906,0,15207,0,55554,14234,0,0,194909,0,0,17063,51115,0,79603,24106,0,0,68396,3568,30666,17616,0,20909,13498,0,94812,67547,0,0,28480,14701,50878,0,27058,23308,6243,26525,65168,149404,98008,109476,83851,71491,21979,36601,55056,44899,0,34901,30311,24320,0,69193,31127,0,37107,0,51500,28480,0,0,0,59972,70155,51562,127855,3058,0,0,0,0,11476,0,0,0,0,59776,0,0,111409,0,51259,6168,0,174510,29834,0,0,45914,51723,15904,52470,0,37099,37017,12696,21704,28969,206215,0,31969,7143,2815,7818,0,62274,0,40828,43959,52378,0,0,0,0,0,0,49168,16564,3377,8181,0,0,54641,0,0,0,46151,0,0,21869,0,0,0,0,51483,0,0,11709,0,0,0,0
0,61824,66783,0,30289,0,56225,87470,0,0,0,7745,0,0,37341,81918,0,0,27021,32269,45981,48691,28999,0,0,36879,6901,0,0,0,31095,0,0,9781,0,44316,4694,7987,0,38426,0,8163,19625,8775,0,49592,10038,0,0,49170,0,25434,0,15337,14081,10488,61433,8690,26763,0,100486,31725,31608,43063,33032,50330,9458,0,0,0,13675,0,24610,0,9563,0,62529,15015,0,0,153503,0,0,19478,51777,0,63487,23002,0,0,61367,2105,38205,17262,0,21215,12794,0,85148,61423,0,0,3394,21326,53692,0,23352,28782,8280,24315,60136,116000,108956,115278,92509,76707,16827,36628,31035,42949,0,35168,29013,20945,0,73520,31540,0,37504,0,60225,30360,0,0,0,61908,74445,45532,129270,2098,0,0,0,0,10300,0,0,0,0,42963,0,0,124052,0,60864,7054,0,170082,28662,0,0,48835,51755,11983,52765,0,32996,36957,11478,23989,30016,193865,0,34844,7186,4469,6685,0,66916,0,46314,41284,43436,0,0,0,0,0,0,46407,18456,3781,9193,0,0,61316,0,0,0,45740,0,0,23018,0,0,0,0,47903,0,0,4924,0,0,0,0
