RMGR,AIYR,AIYL,RMEV,AIZL,AIZR,RIAR,RIAL,RIBL,RIH,SAADL,ASGR,AVL,RIR,RIVR,ADFL,RIVL,ADFR,SMBVR,SMBVL,AIAR,PVT,DVC,AVKL,AVKR,ASIR,FLPL,AWAR,AIMR,AIBL,BDUR,SIAVR,SIAVL,BWM_VR07,ASHL,SMDDR,PVQR,RIFR,DVA,PVCR,AWAL,AIAL,BWM_VL07,BWM_VR03,BWM_VR01,BWM_VR02,BWM_VR04,BWM_VL01,BWM_VL04,BWM_VL06,BWM_VL02,BWM_VL08,BWM_VR08,BWM_VR06,BWM_VR05,ASJL,PVQL,AIML,ASGL,RMGL,BDUL,AVBR,BWM_VL03,BWM_VL05,PVCL,AUAL,PVPL,ADLL,AWCR,URBL,AVAL,ALML,AINL,ADLR,AVER,AVEL,SIBDR,RIMR,RIML,RIGL,AVHL,AVJL,SMBDR,SAAVL,ASJR,URBR,ASKL,SMBDL,AVHR,AVJR,BWM_DL06,URYVR,ASER,URXR,BWM_DL07,BWM_DL05,BWM_DL02,BWM_DL04,BWM_DL08,ALA,BWM_DR08,BWM_DR03,BWM_DR07,BWM_DR01,BWM_DL01,BWM_DR05,BWM_DL03,RIS,AVAR,AWCL,RIBR,OLQDR,BWM_DR06,BWM_DR02,BWM_DR04,SIADL,RMEL,URYDR,URYDL,IL2DR,OLQDL,SMDDL,SMDVR,IL2R,IL1L,IL1DL,IL2DL,URADL,IL1VR,IL1DR,RIPL,URADR,URAVR,OLQVR,IL2VR,URAVL,IL1VL,IL2VL,OLQVL,IL1R,OLLL,OLLR,IL2L,RMED,RMER,CEPDL,URYVL,RIPR,URXL,CEPDR,RMDVL,RMDVR,RMDR,RMDL,SIADR,SIBDL,ALMR,AINR,SIBVL,BAGL,BAGR,CEPVR,CEPVL,SIBVR,RID,RICR,RICL,AVDL,AVDR,RIFL,AUAR,ASIL,PVR,AIBR,ASHR,ADAR,AVBL,RIGR,ADAL,AFDR,ASEL,AWBL,AWBR,PVPR,RMDDR,SAADR,SAAVR,ADEL,ADER,SMDVL,RMDDL,AFDL,ASKR,FLPR,CANR,CANL,DB1,excgl,excduct,SABD,Neurons,Muscles,Other,Glia
491902,0,0,0,443183,356348,280824,262466,18171,17814,279488,0,24235,0,37778,0,10954,0,0,0,0,178515,153417,141353,270044,0,0,0,0,158022,0,0,0,0,0,66935,0,0,0,0,0,0,0,5493,88503,167877,35254,162042,85614,6766,231257,0,0,0,0,0,0,0,0,350762,0,0,6664,0,0,0,0,0,0,13642,199954,0,58727,0,108104,122639,0,609100,586320,381096,0,0,67961,271530,0,4471,0,137175,0,0,46265,354914,0,11533,29757,31806,33222,48464,3076,0,10803,16642,36350,22653,12725,10309,17037,257195,316272,0,104199,85437,19627,58267,6106,14798,60138,61685,70324,36747,117137,31343,156147,17396,11613,9199,33483,19702,361288,7995,38376,18302,53834,6515,15076,66003,323016,38612,5744,64986,177665,117467,10334,226977,26659,64296,272960,57144,73232,78091,400452,304666,451099,587752,90463,0,0,0,41104,394884,263821,150272,168888,157152,17573,214943,307066,178995,163590,0,29557,0,17931,187905,0,0,0,474423,72137,0,0,0,0,0,169163,208839,221170,0,0,35851,359601,0,0,0,0,0,0,0,0,0,0,0,0,0
461975,0,0,22978,416830,378310,262257,190001,21818,16550,279852,0,22841,0,28309,0,53402,0,0,0,0,162044,196856,98503,269231,0,0,0,0,204805,0,0,0,0,0,61029,0,0,0,0,0,0,0,6784,89713,155700,44403,163542,85601,15531,215796,0,0,0,0,0,0,0,0,430446,0,0,10520,0,0,0,0,0,0,17363,146952,0,114634,0,160547,159372,41498,625536,647917,316449,0,0,62823,268590,0,3989,0,122849,0,0,54523,328028,0,14729,29427,33683,31704,44256,4490,0,14088,12650,34335,22385,9386,6906,15369,247225,247818,0,145109,97065,49753,74049,28327,60774,31040,63604,68360,26218,118706,72806,170294,17842,11728,9396,32453,21441,325429,6515,29879,14822,45642,5679,26168,59768,288807,37825,5428,53189,156038,100077,9656,308798,11627,69381,345785,42208,77698,96682,373693,360069,539283,608717,75860,0,0,0,35659,425500,248256,133219,155912,150070,15750,303260,361494,144251,160158,0,41206,0,14192,182913,0,11377,0,345900,134718,0,0,0,0,0,182803,256381,305982,0,0,51313,299788,0,0,0,0,0,0,0,0,0,0,0,0,0
367449,0,0,0,421023,454755,252634,133376,47045,16821,272502,0,25607,0,19924,0,60801,0,0,0,0,144273,216121,95727,284566,0,0,0,0,165506,0,0,0,0,0,58129,0,0,0,0,0,0,0,8540,102862,105554,54153,170238,92938,30165,217472,0,0,0,0,0,0,0,0,444390,0,0,11416,0,0,0,0,0,0,22858,92608,0,183371,0,205360,202787,103613,502002,687866,160181,0,0,59885,372072,0,5323,0,104845,0,0,63181,343097,0,28785,26954,37766,30239,42557,8712,0,12877,11335,31786,21082,8142,4135,12600,247206,199834,0,175507,111790,53539,55396,26876,52950,10235,71460,64714,17999,131048,100891,171854,3574,10649,9450,34458,24330,324517,8683,27329,15339,41435,6963,30212,57937,277583,43190,8148,27065,158315,16794,9180,318810,1874,79089,253697,41663,79534,107128,330902,320251,528180,591213,53867,0,0,9279,71530,432463,244347,131264,166450,151941,18369,359589,399574,132333,146037,0,62036,0,11408,184997,0,30767,0,212355,174410,0,0,0,0,0,212357,269574,394242,0,0,66668,334555,0,0,0,0,0,0,0,0,0,0,0,0,0
379062,0,0,0,398888,467272,257577,116077,73311,15372,211272,0,36672,0,28373,0,67164,0,0,0,0,135709,204211,92164,297499,0,0,0,0,147656,0,0,0,0,0,47971,0,0,0,0,0,0,0,8822,58320,59522,64914,179433,91764,42730,197548,0,0,0,0,0,0,0,0,416718,0,0,12976,0,0,0,0,0,0,28457,128621,0,212984,0,273957,265430,146029,373129,666661,170494,0,0,59084,391417,0,5965,0,106740,0,0,59061,326790,0,34864,22585,40228,28610,36980,13706,0,13601,8355,30952,22356,7910,3652,10720,243558,181949,0,197322,128071,56010,53890,28066,41645,0,42039,47567,12508,128278,88924,188115,0,11635,9903,36841,24293,289365,7722,23520,21476,35008,6992,35140,49410,253427,40083,10268,19329,118451,15392,8701,285395,0,90418,349375,36578,89393,117742,351465,369199,583654,563244,41621,0,0,56601,92747,378682,225506,126525,162213,158474,18503,390479,395697,120390,126281,0,81676,0,11793,176290,0,44533,0,185476,194605,0,0,0,0,0,225949,286847,456580,0,0,126021,323795,0,0,0,0,0,0,0,0,0,0,0,0,0
387535,0,0,0,394066,493875,238530,96055,121521,14967,300457,0,46437,0,55519,0,61393,0,0,0,0,123762,199064,94700,276270,0,0,0,0,134578,0,0,0,0,0,43851,0,0,4214,0,0,0,0,9787,114689,125894,78777,192290,92085,58172,188464,0,0,0,0,0,0,0,0,410812,0,0,15029,0,0,2298,0,0,0,39035,154335,0,216941,0,301861,290535,174275,314184,717676,156433,0,0,78084,379822,0,13209,0,89252,0,0,47473,306669,0,44559,23412,37515,31092,20846,29140,0,12313,8268,28900,20923,8762,3978,9021,228971,148261,0,238287,133247,51141,70271,28798,31868,12967,44074,39654,9589,127249,89550,194301,19427,13427,9600,31566,24554,250682,9589,19375,24092,32330,9644,36466,50102,231437,35730,14713,31096,78781,54331,9519,429837,0,105810,342308,30689,84553,122159,322861,390705,623509,620559,28639,0,0,109364,103239,340779,202378,112694,151070,154122,14565,409703,380452,108425,111454,0,104269,0,15010,161240,0,59892,0,196710,192331,0,0,0,0,0,243727,320068,432590,0,0,156736,311090,0,0,0,0,0,0,0,0,0,0,0,0,0
398817,0,0,0,424149,488023,224587,98269,176638,15515,288966,0,53301,0,72918,0,62108,0,0,0,0,128314,212388,88453,272030,0,0,0,0,128750,0,0,0,0,0,51148,0,0,51744,0,0,0,0,11566,139419,127472,91810,215503,95800,71667,193899,0,0,0,0,0,0,0,0,437519,0,0,17632,0,0,9874,0,0,0,48654,206525,0,202284,0,323268,326591,165517,313647,722139,141263,0,0,116510,398595,0,16309,0,96412,0,0,41035,308012,0,55884,22028,40510,32881,20160,36616,0,18331,8255,29851,21287,7049,4829,8847,230470,140734,0,254842,145034,51618,65353,33684,37059,12948,48348,46350,9889,126533,112781,201873,19568,17636,10160,26827,25847,246779,12854,16837,26539,30826,10478,42196,49412,213062,29939,25406,31637,58607,64936,10077,457784,0,128788,350058,27653,84977,127496,344838,399130,649508,619541,21420,0,0,185257,173147,271052,206948,108854,143358,159167,9628,442857,365856,131619,103274,0,165385,0,17855,152783,0,65506,0,207745,171749,0,0,0,0,0,262730,348831,359303,0,0,189785,295685,0,0,0,0,0,0,0,0,0,0,0,0,0
281156,0,0,0,457270,480030,213469,95706,219228,17170,300761,0,62624,0,86569,0,73853,0,0,0,0,123757,233515,74315,218861,0,0,0,0,120676,0,0,0,0,0,106182,0,0,138709,0,0,0,0,13945,160116,140093,111729,225162,104864,77442,186056,0,0,575,0,0,0,0,0,469598,0,0,23035,0,0,51732,0,0,0,58790,216570,0,194450,0,325455,346704,147301,311173,631860,141109,0,0,178417,411573,0,18278,0,123323,0,0,31675,299908,0,63358,24031,38234,35476,29118,45247,0,25135,8480,28139,20937,6746,6210,9661,211235,132667,0,295374,154826,42365,63836,37683,36577,10334,40767,36671,11399,122083,136681,195798,18942,21421,11281,26034,24040,127705,16528,16035,29029,29748,10359,26729,47013,190726,28478,33818,33774,40724,77627,16961,388217,0,127534,336095,19877,80955,139010,158177,370505,550945,575138,25625,0,0,219698,231071,223487,180580,105612,131420,182779,17198,371630,399867,164270,105819,0,230516,0,25609,144885,0,52706,5283,207950,102605,4619,0,0,0,0,259885,361143,320505,0,0,124668,310258,0,0,0,0,0,0,0,0,0,0,0,0,0
286843,0,0,0,444519,423680,145783,58166,227382,15632,291193,0,72355,0,86941,0,56223,0,0,0,0,121622,247614,77599,189424,0,0,0,0,97099,0,0,0,0,0,179238,0,0,344647,0,0,0,0,12937,172641,126591,107471,222245,116040,85972,184741,0,0,1260,0,0,0,0,0,461372,0,0,26483,0,0,162995,0,0,0,60585,268444,0,180797,0,314587,337307,132072,355420,657563,136903,0,0,225117,472860,0,22527,0,131555,0,0,27256,241244,0,64092,23221,35546,34744,36454,47136,0,27810,7801,29512,20658,7012,7605,9174,197863,90242,0,282558,160618,40806,64064,40502,34412,9383,33463,34657,15819,117134,216718,117624,21527,26767,11870,26522,20882,122541,21557,15669,36903,29321,16390,52617,43794,157592,23338,67959,33762,28689,88619,28743,462932,0,136710,331404,19665,75478,150537,347464,360219,577872,543642,36115,22742,0,227498,284502,212232,203121,88819,121061,193791,32332,384384,361022,115119,104148,0,312708,0,28694,137944,0,47005,40171,209895,45435,61757,0,0,0,0,186239,344613,280649,0,0,61034,329125,0,0,0,0,0,0,0,0,0,0,0,0,0
369070,0,0,0,345813,332413,183250,103309,273522,21810,253430,0,73830,20212,86750,0,54720,0,0,0,0,112257,234084,77193,121380,0,0,0,0,94280,0,0,0,0,0,185600,0,0,562159,0,0,0,0,12722,184873,96517,117060,194300,139752,97194,176405,0,0,4375,0,0,0,0,0,431719,0,0,30847,0,0,216028,0,0,0,60307,226420,0,166689,0,297810,288694,89172,403410,627356,145838,0,0,199662,497788,0,20817,0,164507,0,0,23219,274623,0,62439,26222,0,34993,36572,46415,0,28838,7752,26713,20459,0,8042,0,176824,91469,0,286374,160496,35725,61290,37467,35003,7287,30299,31125,23713,110872,212995,77558,21413,30011,15788,28377,17590,150940,28701,18170,38456,29930,18505,51163,36725,133889,18805,83162,33572,25794,102200,36579,407442,0,140128,318524,8097,62717,164723,437769,362919,610279,486881,48060,142334,0,249531,325278,188835,217488,79804,96347,230312,45750,356136,234993,96042,129131,0,355044,0,29515,160674,0,21115,67275,203816,17081,88083,7411,0,0,0,293270,320630,292066,0,0,60795,329797,0,0,0,0,0,0,0,0,0,0,0,0,0
375657,0,0,0,248871,242240,130626,125189,345937,24073,230957,0,67624,28033,76874,22029,113488,0,0,0,0,97121,232930,86693,35599,0,0,0,0,122782,0,0,0,0,0,149170,0,0,817321,0,0,0,0,13555,201910,93885,128139,193899,159751,92268,173973,0,0,11186,0,0,0,0,0,414632,0,0,36207,0,0,263811,0,0,0,59869,185455,0,149389,0,271436,280939,77861,450719,623172,147706,0,0,151202,500992,0,21660,0,193709,0,0,20677,249599,0,62614,0,170,34285,43516,43806,0,34942,6347,32037,20049,0,0,0,159864,101184,0,357219,155090,28683,66623,36162,33320,3474,22791,16658,29237,110634,192556,85598,26600,32079,18503,25536,15289,122696,36384,19294,37388,29302,32822,50283,31374,130643,16700,100169,33674,26226,121269,42162,381735,0,136976,289308,8103,58965,183951,436381,377382,551268,476753,54608,252245,0,266417,212181,153987,181935,34414,75556,294006,54077,278449,177993,55565,133795,0,365685,0,30646,189374,0,21278,98601,187993,23268,129482,30692,0,0,0,164661,274513,316913,0,0,69828,320135,0,0,0,0,0,0,0,0,0,0,0,0,0
330474,0,0,0,168833,129269,113707,147117,413089,17259,196935,0,72946,69978,62807,42925,246264,0,0,0,0,77829,234087,113463,28845,0,0,0,0,206324,0,0,0,0,0,96458,0,0,991617,0,0,0,0,17451,197321,85302,111265,190899,169842,90096,165721,2838,0,25560,0,0,0,0,0,358921,0,13668,47790,0,0,327393,0,0,0,62748,35710,0,130293,0,224770,311405,73861,572278,742449,155230,0,0,94397,442431,0,26940,0,251635,0,0,21900,247853,0,65513,0,0,34153,43364,43202,0,43688,6444,29027,20706,0,0,0,128644,110885,0,393339,152315,22065,72570,34440,36670,0,23195,17412,36003,112294,121892,139602,27941,38836,21734,23718,14269,59492,53248,21041,40210,29255,44238,50049,25809,118508,12780,112776,34735,27805,118028,48365,322383,0,135044,272308,10265,55811,188554,333884,395197,519414,433991,52340,263033,0,276157,210814,150930,166904,50758,40025,321426,60040,244644,155502,19642,78757,0,391145,0,32119,210774,0,4863,130183,200858,25750,167227,51888,0,0,4203,207158,208881,341323,0,0,57438,311077,0,0,0,0,0,0,0,0,0,0,0,0,0
415340,0,0,0,127369,93459,146768,196810,469373,11407,140758,0,70458,120772,59027,70355,328057,0,0,9830,0,52473,235840,112807,30697,0,0,0,0,257199,0,0,0,0,0,44302,0,0,1002643,0,0,0,0,16920,184250,75724,167115,189474,175966,88695,158670,4386,0,37024,0,0,0,0,0,296447,0,31561,53407,0,0,357755,0,0,0,59465,99704,0,103036,0,182773,312837,124726,692506,814130,172519,0,0,59916,348665,0,27273,0,328203,0,0,24767,202763,0,66346,0,0,35817,46038,39690,0,43105,5742,27927,20647,0,0,0,98997,122223,0,419114,141096,18761,75034,31878,81100,0,22697,23120,45736,115268,59310,168682,29480,34093,26100,23750,13279,81797,58263,23231,38101,28334,74994,39133,21100,112768,10116,123604,36084,45166,100552,45297,351278,0,134094,252075,14566,54836,190489,481248,391896,470287,362184,51043,217810,0,284293,243277,134774,178166,41125,36082,283232,57152,248386,122630,14359,41809,0,423966,0,55577,213007,0,8175,158292,195428,27365,207221,90754,0,0,62065,264819,149630,337544,0,0,99244,306742,11552,0,0,0,0,0,0,0,0,0,0,0,0
348292,0,0,0,103935,77900,137071,235294,534521,7611,135528,0,60428,147187,144142,113663,319732,0,0,25220,0,31449,236198,105863,34206,0,0,0,0,225912,0,0,11048,0,0,44664,0,0,919093,0,0,0,0,25270,193072,73921,197433,194292,165816,74790,123482,8184,0,49526,0,0,0,0,0,211375,0,49518,55598,0,0,366994,28171,0,0,56989,107094,0,72045,0,101075,288368,165473,727695,874067,183246,0,0,40039,246171,0,27517,0,364798,0,0,23836,174748,0,68128,0,0,38113,40019,38726,0,37045,5652,27552,21577,0,0,0,83837,137070,0,458614,130716,18413,79238,30736,148428,0,25375,24477,52680,117799,54360,177754,31112,34331,29221,22496,17676,65189,56869,21512,32961,30601,90298,32750,19670,100449,9727,130419,29368,72052,123576,42442,347345,0,137977,224736,20641,52316,196834,532836,391670,434119,357934,45004,190605,0,210299,342877,94583,176817,39695,27028,241502,58734,229976,100246,21536,25795,0,479416,0,73278,153463,0,10992,148702,206546,21231,248869,116076,0,0,108478,242865,125650,272357,0,0,111606,274639,91323,0,0,0,0,0,0,0,0,0,0,0,0
248600,0,0,3984,64709,59507,142149,256042,635777,5565,93101,0,44337,168397,180621,23939,231564,18795,0,43150,0,15527,256536,101887,40239,0,0,0,0,206407,0,0,53016,0,3111,38099,0,0,665536,0,0,0,0,39238,182647,69342,191963,192459,163451,59789,104911,12899,0,65151,0,0,0,0,0,125398,0,0,57308,0,0,283621,24209,0,0,51575,59779,0,40940,0,53189,215935,177184,757782,510026,202792,0,0,96197,169372,0,36787,0,127550,6674,0,22335,162743,0,69704,0,0,37723,75790,32668,0,37714,5637,28541,22687,0,0,0,74937,147190,0,479497,116141,18742,79081,29476,133522,0,33888,8491,56189,44483,52836,195693,19202,32899,26702,2371,5743,57086,61183,15155,32296,30857,103939,25356,18534,82079,6683,146944,22132,111727,135295,41221,336040,0,131714,211325,27797,48861,197636,512274,401320,400088,361313,26180,102013,0,195519,269845,70396,158001,37629,22324,224611,11667,76116,59301,21573,27666,0,490601,0,41374,6034,0,6780,124407,228369,0,83501,106529,0,0,133972,213891,61774,91767,0,0,110324,239125,88817,0,0,0,0,0,0,0,0,0,0,0,0
198434,0,0,0,2410,40618,160848,281169,349403,4324,103694,0,28992,158953,330477,40104,167886,0,0,72390,0,11070,300880,99983,48505,0,0,0,0,279783,0,0,81372,0,1437,40631,0,0,570012,0,0,0,0,51682,139796,75454,205914,193467,162485,45625,91057,17548,0,88855,0,0,0,0,0,170272,0,70853,49324,0,0,0,115740,0,0,31715,127365,0,0,0,79969,153183,224550,828011,919139,222275,0,0,202156,58767,0,19037,0,205457,30916,0,23280,160858,0,72015,0,0,42844,92846,31065,0,37391,5897,30624,24885,0,0,0,64031,160060,0,460990,117741,21026,39602,16917,189353,0,43049,20329,56386,80905,52753,218702,13166,7637,23296,21423,12178,52107,62227,17322,34726,31466,127233,17760,17173,37732,8791,160111,11432,98121,171523,17312,315249,0,124562,172220,37666,0,207428,571462,315763,364315,363229,14339,147625,0,0,308126,45436,140216,38742,34141,175898,34700,225130,105462,37996,47304,0,413765,0,108448,237923,0,8873,205018,252332,35043,0,0,0,0,154854,196949,47333,68174,0,0,134661,200548,0,0,0,0,0,0,0,0,0,0,0,0,0
173812,22285,0,3327,58150,27674,165569,277364,753504,3569,85043,0,19427,335536,329329,209091,131914,68138,0,89084,0,5241,335338,98019,39545,0,0,0,0,299423,0,0,102398,0,15999,34650,0,0,530532,0,0,0,0,53222,166156,74694,179878,192605,150965,25178,77013,21013,0,97029,0,0,0,0,0,149691,872,92209,63665,0,0,346690,139983,0,0,61200,138749,0,19342,0,95226,172032,189174,755042,802156,201278,0,0,205849,25923,0,33125,0,154430,56364,0,20187,160684,0,70002,0,0,42867,98137,26909,0,36026,0,0,0,0,0,0,63674,116806,0,437518,103314,18503,75649,20168,245237,0,49978,26747,48313,96414,46401,214766,8490,24799,33929,21918,18083,48916,52466,12993,27812,31260,139134,12104,15600,59175,11271,154161,13182,201729,179156,56047,327595,0,143925,155115,41018,40305,192163,568474,405102,295928,427978,31236,329437,0,199874,436171,95610,248658,39741,35857,221138,38817,204923,120684,59661,49392,0,546739,0,224880,348925,0,15276,298504,256444,42428,373673,197998,0,0,168766,159318,34267,69391,0,0,144034,145177,264584,0,0,0,0,0,0,0,0,0,0,0,0
152359,57837,0,3627,49650,19850,167635,284219,752868,3764,68779,0,14385,405294,342969,204625,114972,118404,32188,96959,0,4023,342236,79482,31996,0,0,0,0,311131,0,0,147160,0,20687,31031,0,0,414562,0,0,0,0,54848,163247,73030,155387,183530,136850,21567,66342,23429,0,119410,0,0,0,0,0,134210,15023,83407,73816,4583,0,369485,158631,0,0,67241,126452,0,31366,0,98100,130998,143933,701801,698171,188780,15212,0,256502,9894,0,38586,0,69475,65807,0,18123,154666,0,65827,0,0,38186,98355,25403,0,32260,0,0,0,0,0,0,63406,111025,0,419103,96097,22201,72651,19039,255883,0,50760,21756,41033,84607,37527,215561,9424,19602,35034,18942,17584,50329,49869,4277,27998,29395,146082,8802,13270,51271,15937,147822,15320,226747,172628,59368,322355,0,141826,144369,41010,34648,185044,546778,407600,266492,435020,62639,329770,0,195020,341462,162587,275700,49726,33482,227323,57390,182092,136049,58867,64729,0,486999,0,264875,412662,0,26379,385629,192584,47093,380788,204588,0,0,206138,123690,29805,80629,0,0,165723,101946,296677,0,0,0,0,0,0,0,0,0,0,0,0
84871,177098,76902,8061,40569,14759,177656,306697,781732,3849,59131,0,11776,521636,342498,167188,113213,168074,38272,108490,0,4612,259986,75870,27997,0,0,0,0,216251,0,0,218617,0,24808,24196,0,0,291945,0,0,0,0,58714,163531,70678,113080,185523,118303,19458,59237,19414,0,53865,0,0,0,0,0,73855,52843,52534,85806,10645,0,402857,229048,0,0,95340,130496,0,47739,0,102438,123879,146995,638138,652205,56714,42962,0,214803,35542,0,57063,0,8590,70880,0,18643,163627,53101,64724,0,0,35633,553,26545,0,33123,0,0,0,0,0,0,72621,78740,0,434624,90359,23218,71734,20309,200802,0,48428,27094,30568,82851,8489,233489,10308,16039,39889,16985,19995,59939,47460,3538,27469,30724,138966,8380,13977,50348,21112,105026,14729,258262,162405,57995,334544,0,140362,141629,38455,32302,182309,494595,423720,197373,374867,71360,324565,0,206140,244284,238206,301400,60171,33882,276071,82365,178579,155174,52000,41309,0,311836,0,273816,428240,0,51398,427924,174977,48288,358761,233766,0,13892,273105,105148,47043,74994,0,0,196723,83425,330694,0,0,0,0,0,0,0,0,0,0,0,0
132347,387072,118121,6666,22496,9240,169368,273607,688197,5101,53614,0,11549,617368,211564,148167,136069,247206,73408,140689,0,3486,275319,59686,18355,0,0,0,0,363613,0,36784,238108,0,27638,18310,0,0,217215,0,0,0,0,55449,146924,62997,88668,165459,118879,15847,51749,33317,0,139232,0,0,0,0,0,67836,75085,64569,91663,16392,0,381691,279234,0,0,110096,131879,0,64102,0,86920,102957,309296,582050,572239,178786,99985,0,183345,45545,0,85476,0,33711,61028,0,10651,154415,73717,53981,0,0,32998,93826,21706,0,28856,0,0,0,0,0,0,74186,87104,0,438039,68070,25391,64189,20730,131818,0,54356,36187,20400,76514,21056,257149,14421,12158,47668,15535,20394,62549,38333,1495,29585,27274,154411,6788,10824,42883,27422,129462,18002,261387,160665,49413,307645,0,123866,128819,35097,25061,168605,441433,390363,202556,393021,120404,316242,0,189505,109621,280481,320073,70756,32221,250986,96779,161374,154801,47392,40741,0,170765,0,260225,483926,0,77793,435340,140164,44326,229793,263831,18227,49911,303736,80574,57706,78250,0,0,235701,65762,345947,0,0,0,0,0,0,0,0,0,0,0,0
132356,498911,181907,7654,12188,3963,165637,260702,527601,6881,21084,0,11200,583957,98196,172565,134041,209554,117203,207662,0,3106,206773,55969,7634,27810,0,0,0,399700,0,77090,204052,0,31763,17781,0,0,281025,0,0,0,0,56091,146830,55288,72740,158888,77927,510,36032,0,0,123700,0,0,0,0,0,27002,73239,125575,100368,22739,0,381644,309042,0,0,140986,150471,0,75031,0,84173,82574,422926,470203,520925,188261,114722,0,124630,67425,0,115857,0,38480,14419,6900,10127,155861,182914,47313,0,0,30012,13554,22698,0,29087,0,0,0,0,0,0,99798,88038,0,475860,46650,26466,63629,17775,88528,0,63188,35290,13113,69841,13220,253785,19934,13003,50289,14009,19127,69925,31777,2546,32481,26071,155898,8346,14436,40211,31624,123123,20035,270302,175011,35347,312110,0,116620,129429,25345,23000,179411,451893,402344,106469,335570,107909,270083,0,180059,86268,309928,376677,74995,67152,238640,137542,137390,158943,43819,55478,0,74755,0,265906,478868,0,101447,425846,146696,64540,160345,288229,53033,88981,293799,66900,59756,31527,0,0,318868,35615,364614,0,0,0,0,0,0,0,0,0,0,0,0
129039,538664,273579,8612,4568,3065,162299,233956,643855,10489,30703,0,11621,517990,62833,180834,113382,227779,137645,227808,0,11990,171717,53365,10449,56398,0,0,0,465526,0,204617,162520,0,32277,21801,0,0,316682,0,0,0,0,2055,45440,0,18568,157881,113262,13479,44634,46288,0,92562,0,0,0,0,0,41166,109656,308681,117816,0,0,291295,325166,0,0,179067,205344,0,87131,0,70768,71618,337405,397569,406067,218157,169527,100555,62720,93997,0,102903,0,37179,50464,25575,6989,152979,270167,46300,0,0,32258,87913,21285,0,26488,0,0,0,0,0,0,121281,115511,0,475422,16731,28773,41515,17254,35772,0,60243,42133,7712,46961,29346,310695,11838,18952,50370,12814,20449,72103,33863,3877,35054,15413,155076,11746,22620,35803,35103,119446,13358,169947,173457,26524,156696,0,129681,137910,6338,19881,194635,351905,312086,107223,229560,69513,267927,0,86273,59149,351063,487514,84320,87443,148120,150744,99974,120455,19544,50448,3933,47709,0,309329,435192,0,120337,380761,153429,110434,110255,297494,98354,126824,315764,52368,65427,68296,0,0,435885,23486,376934,0,0,0,0,0,0,0,0,0,0,0,0
129480,515619,341818,7193,2749,4570,166197,209516,543430,13195,43594,0,43703,486816,72163,189491,87642,222708,174745,220968,0,25768,110774,42015,9283,103750,0,0,0,370370,11542,289768,132159,0,31743,25562,0,0,345233,0,0,0,0,63062,134842,55750,50312,146973,97298,12795,39676,48405,0,72235,0,0,0,0,0,33034,114450,514404,117956,27853,0,234511,294618,0,0,198313,239380,0,79133,0,72037,58940,342100,320381,319303,249189,155470,166334,52255,98564,0,195971,0,29043,42323,52074,6751,139246,348986,41460,0,0,31386,80786,15658,0,21814,0,0,0,0,0,0,134265,121303,8738,477424,16036,29750,47390,17094,25475,0,55459,47117,8368,33672,46360,272684,28895,16254,49020,9571,19226,66436,26108,4719,35215,20924,141959,14192,31782,33554,31720,113598,24847,262478,167754,19599,295968,0,138501,121239,15034,18327,184074,378059,371689,100269,255149,74456,238348,0,45246,73525,357806,556806,104837,90746,211174,142323,46353,110874,25674,22704,15540,41481,0,292394,322534,4780,129936,413955,160431,132508,76305,298285,142692,162877,315732,36555,75907,57111,0,0,430747,29171,376668,0,0,0,0,0,0,0,0,0,0,0,0
108215,450456,446279,7468,5219,8942,187323,238735,504883,15790,31350,0,51815,346479,109540,246740,73957,254857,114357,194854,0,36877,83946,31647,9696,152317,0,449,0,319266,23898,273261,95427,0,29936,26600,0,1484,330266,0,0,0,0,28810,105379,6204,1803,142647,101734,11908,33379,49133,1204,34342,0,0,0,0,0,21122,140143,700765,131366,0,0,133113,256683,0,0,232561,298181,0,76044,0,46758,51644,201700,239177,205249,246864,175046,161564,44159,143530,0,212655,0,16594,79871,90229,7172,140064,432619,36510,0,0,31512,81874,14628,0,21766,0,0,0,0,0,0,161406,83740,33350,488970,16271,29006,44745,15942,31817,0,50567,50534,6276,25576,58336,258853,23805,20732,53834,15139,18137,60137,22468,6806,33238,12190,138872,15656,39808,31965,30908,118067,8485,252974,168096,14671,263575,0,148147,110025,0,18328,182422,266972,313522,87715,104551,107363,268878,0,32111,76566,394973,641105,112130,103213,174012,157450,61976,108938,13576,26968,34836,39828,0,267077,277853,39150,128326,512037,197586,156787,28057,350951,197005,188295,300516,25438,71565,69962,0,0,413978,30167,379972,0,0,0,0,0,0,0,0,0,0,0,0
