AWBL,SABD,VAn3,VAn6,VAn7,VAn5,VAn4,VAn2,VAn1,AWBR,CANL,PVDL,CANR,excgl,RMFR,SMDDR,SMDDL,SAADR,URXR,RIH,RIGL,ADER,ADEL,FLPR,FLPL,ASKL,AIAL,URAVR,URYVR,IL1VR,RMDR,RMHR,URAVL,PVR,AVM,BWM_DL08,BWM_DL04,BWM_DL05,BWM_DL07,BWM_DL03,BWM_DL01,BWM_DL02,BWM_DL06,AVAL,URXL,IL2VL,IL1VL,RIBL,OLQVL,CEPDL,BWM_DR07,BWM_DR05,AIBR,URBL,URYDR,OLQDR,BWM_DR01,BWM_DR03,CEPDR,BWM_DR06,BWM_DR02,BWM_DR04,AVAR,OLQVR,OLLR,IL2R,IL2L,IL1L,SAAVL,AVJL,AVHL,RIVL,ALNL,SDQL,ALMR,RMDDL,ALNR,IL1R,AINR,AVJR,AVHR,SDQR,SMBDL,CEPVL,RIMR,RMFL,ADAR,BAGL,ASER,BWM_VR08,BWM_VL06,BWM_VL02,RMDVL,SIAVR,AVDL,PVCR,RIFR,BDUR,AVBR,AVFR,AVFL,ASHR,AIAR,ASKR,PVQR,RMGR,ASJR,AIMR,ASGR,PVPR,AVBL,BWM_DR08,URBR,RMDL,URYVL,BAGR,AVKR,AVKL,SIADR,SIBDR,ADFR,AWAR,AWCR,ASIR,AINL,AFDR,AUAR,AIYR,SMBDR,SMBVR,PVPL,AQR,PVCL,SAAVR,SAADL,SMDVR,RMDVR,SIAVL,RMHL,RICL,SIBVR,RID,AVDR,ALML,BDUL,ASHL,ADFL,RMGL,PVQL,AIML,ASJL,AIBL,AUAL,AFDL,ASGL,BWM_VL04,BWM_VL01,BWM_VL03,BWM_VL08,BWM_VL07,BWM_VL05,AVEL,ADLL,AVER,ALA,ADLR,BWM_VR06,BWM_VR02,BWM_VR04,BWM_VR07,BWM_VR05,BWM_VR01,BWM_VR03,AWCL,RMEV,CEPVR,AIZR,RICR,ASIL,DVA,RIGR,DVC,PVT,ADAL,RIML,SIBVL,SIBDL,SIADL,RIR,AVL,RIVR,RIS,SMDVL,RIAR,RIAL,RIBR,IL2VR,URADR,IL2DR,IL1DR,OLLL,RIPR,SMBVL,AIZL,AIYL,AWAL,ASEL,RIFL,RMEL,RIPL,RMED,RMER,RMDDR,URYDL,IL1DL,URADL,OLQDL,IL2DL,Other,Neurons,Muscles
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18449,102784,27134,3459,85290,120335,0,1282,0,0,0,0,26235,9350,97447,250303,44902,49669,0,0,5675,55676,12644,15650,12965,16008,31640,37224,0,3116,8707,115475,12065,3618,22516,6838,9149,0,5903,14046,63379,16011,14413,9408,25764,34726,45564,0,43194,54200,2951,5260,82555,5878,0,0,0,5326,0,0,244273,0,109756,0,0,0,0,43993,54200,233776,65173,0,0,0,0,5074,56778,70822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,2934,153725,55873,2573,271811,150815,98344,0,0,0,0,0,0,0,0,0,72902,0,0,0,0,0,0,106165,156675,0,0,0,0,0,0,0,0,0,0,149958,0,0,0,0,0,0,0,20579,11330,0,0,0,0,56106,0,16659,0,0,1632,68907,12764,0,0,15945,5633,0,9540,0,0,7893,0,0,0,65022,89534,0,72110,40388,0,18996,0,40088,0,199364,102956,201305,229091,82698,38619,5923,11735,8311,41864,30129,0,0,0,0,0,0,55898,37210,31535,37525,165049,7444,8086,3439,69363,3016,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13928,90522,44727,3899,61647,123706,0,1815,0,0,0,0,25578,24098,105461,247295,65616,52277,0,0,8688,54213,11562,14905,11701,16907,35184,32882,0,3014,7970,116986,11475,2311,21690,6368,8613,0,5859,14941,68033,15615,13930,11334,29849,35311,43497,0,41680,57045,3292,5822,80199,8368,0,0,0,5557,0,0,231405,0,114972,0,0,0,0,50762,54934,241000,82513,0,0,0,0,6539,55824,75023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,2996,199693,64799,2941,268151,126730,98943,0,0,0,0,0,0,0,0,0,80817,0,0,0,0,0,3484,111440,167827,0,0,0,646,0,0,0,0,0,0,160193,0,0,0,0,0,0,0,22906,9549,1551,0,0,0,28605,0,15984,0,0,1769,31982,14545,0,0,13128,7247,0,5425,0,0,8003,0,0,0,74492,92583,0,119919,43558,0,17764,0,50209,0,214204,93873,188082,234655,63583,41575,6566,12173,8020,43384,30307,0,0,0,0,0,0,58403,36878,27958,41816,166993,4978,7062,3770,65091,2555,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13926,86982,61324,3882,51572,135262,0,2244,0,0,0,0,25020,39456,111901,229156,76268,51929,0,0,9391,51217,9843,12332,11906,17356,35113,32216,0,2991,6419,117914,11267,1848,20006,6465,8150,0,5860,15564,70736,15505,13301,13215,35926,34535,42744,0,40246,52576,3786,6421,76158,10082,0,0,0,6154,0,0,220828,0,110135,0,0,0,0,59222,57599,248554,115899,0,5766,0,0,9025,54131,77272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,2752,229556,76940,2919,251585,102460,97267,0,0,0,0,0,0,0,0,0,90513,0,0,0,0,0,19536,110281,171178,0,0,0,1695,0,0,0,0,0,0,164995,0,0,0,0,0,0,0,26630,8992,2649,0,0,0,25616,0,12678,0,0,1882,31180,19046,0,0,12491,9225,0,5184,0,0,8822,0,0,0,92107,114587,0,171644,49831,0,24117,0,61178,0,210534,83682,180200,219055,38983,43047,7348,11533,7019,48552,30033,0,0,0,0,0,0,56706,34381,20014,44018,163736,5115,7113,4126,55594,2762,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6719,14571,78855,76350,4097,38417,146265,0,2733,0,0,0,0,27099,56614,115564,213972,86787,45797,0,0,9713,49203,8802,10361,11149,16617,34032,29444,0,3048,4833,120630,11192,1554,16979,6215,7697,4707,5855,15132,72236,14649,12699,18382,38741,33645,42768,0,38243,50533,5011,6872,67959,11808,0,0,0,7015,0,0,217656,0,100877,0,0,0,0,67682,56572,224522,136930,0,4949,0,0,8335,51019,87484,0,0,0,0,0,0,0,0,0,0,0,0,9625,0,0,0,0,0,3055,2579,226005,87186,3250,255087,72120,86446,0,0,0,0,0,0,0,0,0,106426,0,0,0,0,0,52005,113048,175826,0,0,0,2111,0,0,0,0,0,0,160457,0,0,0,0,0,0,0,30551,8713,2251,0,0,0,25703,0,12075,0,0,4042,65624,22432,0,0,10993,11064,0,5147,0,0,9783,0,0,0,101005,143127,0,226022,45665,0,36531,0,107936,0,186133,73253,156246,191262,33648,50187,6810,10532,6142,51823,28464,0,0,0,0,0,0,55564,30909,11621,44524,158143,7085,5988,4791,44932,2990,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43398,16134,70748,87925,4612,31977,167205,0,5108,0,0,0,0,29325,75368,118400,227914,98007,39780,0,0,9303,43210,7977,9158,10544,16248,35181,32514,0,3054,3754,123121,11628,1404,19474,5825,7448,20781,5077,14548,75527,14732,11904,23633,43822,32760,41501,0,35338,43726,5992,7380,61896,15949,0,0,0,9731,0,0,223128,0,95953,0,0,0,0,77211,55439,195581,139342,0,5354,0,0,8677,49749,90926,0,0,0,0,0,0,0,0,0,0,0,0,16398,0,0,0,0,0,5291,2721,256454,94474,3399,235114,48978,71445,0,0,0,0,0,0,0,0,0,118095,0,0,0,0,0,80324,126713,174831,0,0,0,4634,0,0,0,0,0,0,158394,0,0,0,0,0,0,0,32455,9021,2428,0,0,0,25855,0,12076,0,0,7593,63713,23484,0,0,10175,14770,0,5305,19013,0,15566,0,0,0,94672,170220,0,261676,53083,0,69221,0,115503,0,161517,69431,137173,137238,31802,44995,6832,9643,6640,55443,26872,0,0,0,0,0,0,56894,30499,7257,48303,130528,7478,5076,5019,39104,3689,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,75580,25943,66855,104793,4886,25792,182843,0,7577,0,0,0,0,42244,83188,126234,235229,105661,37358,0,0,9336,38587,6558,7727,10549,16460,33899,33198,0,2964,3590,124646,12453,1164,22754,5689,7106,31575,5501,13376,75439,14319,11638,27467,43679,32321,43714,0,29404,36824,7696,8047,54331,19304,0,0,0,13103,0,0,181894,0,91090,0,0,0,0,78390,53085,175080,136933,0,6388,0,0,7047,50885,101151,0,0,0,0,0,0,0,0,0,0,0,0,23347,0,0,0,0,0,5753,2654,290611,103937,3551,216506,39605,57298,0,0,0,0,0,0,0,0,0,119426,0,0,0,0,5404,80082,133426,185994,0,0,0,18343,0,0,0,0,0,0,152666,0,0,0,17114,0,0,0,33499,10041,3019,0,0,0,29502,0,14097,0,0,9599,64248,22973,0,0,9504,19488,0,960,27436,0,18494,0,0,0,109054,181097,0,289835,57981,0,94438,0,121590,0,154982,75124,115525,93715,28274,29988,6836,8656,7137,60184,24716,0,0,0,0,0,0,51495,28983,19919,54420,108896,8126,5649,5704,33357,4136,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,134514,30025,62292,135075,5397,22840,196931,0,9260,0,0,0,0,47558,83474,131529,210657,114135,34220,0,0,10661,32645,5261,5970,10311,16258,36015,29406,0,2798,3907,124368,11966,1255,27669,4759,6653,42963,5202,12776,62405,13158,11623,31316,42768,33066,45782,0,24519,31307,8677,8130,48655,20968,0,0,0,15665,0,0,154490,0,81961,0,0,0,0,80511,50213,141864,119972,0,7723,0,0,7728,53076,113406,0,0,0,0,0,0,0,0,0,0,0,0,34955,0,0,0,0,0,7322,2668,327714,107741,3902,167009,41199,31230,0,0,0,0,0,0,0,0,0,114517,0,0,0,0,19839,67869,137448,203625,0,0,0,40142,0,0,0,0,0,0,148886,0,0,0,29444,0,0,0,27332,10875,3848,0,0,0,34371,0,15663,0,0,10949,62850,23714,0,0,9313,23670,0,1148,39081,0,27110,0,0,0,111396,183674,0,307505,61222,0,108889,0,121873,0,140724,92419,104731,60893,25286,20786,8006,7211,7143,70870,21983,0,0,0,0,0,0,46767,27489,52494,56558,95961,9409,5496,6093,31935,4388,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,161462,34834,53605,153045,6014,21587,217004,0,11826,0,0,0,0,48989,82392,133596,191226,127778,31719,0,0,9715,26445,4234,5611,10593,16556,37068,22779,0,2916,4527,127100,11175,1782,31438,4329,6448,59914,5448,10917,55438,12506,12033,32596,38688,32556,53164,0,19499,23842,9397,8905,49133,33607,0,0,0,24006,0,0,141668,0,65603,0,0,0,0,85930,46112,114237,99939,0,9859,0,0,8281,54630,120641,0,0,0,0,0,0,0,0,0,0,0,0,42206,0,0,0,0,0,8670,3310,345068,107618,4027,187505,37603,21642,0,0,0,0,0,0,0,0,0,103975,0,0,0,0,27849,72357,137079,196172,0,0,0,51283,0,0,0,0,0,0,144303,0,0,0,43853,0,0,0,28338,12835,5450,0,0,0,37248,0,14455,0,0,11165,63195,24409,0,0,9083,25363,0,21656,49281,0,31235,0,0,0,126710,177699,0,320266,68028,0,116579,0,98997,0,124685,119434,117835,52188,21126,16800,8596,6001,6566,71104,19881,0,0,0,0,0,0,47014,25881,68947,59404,91477,10659,6051,6406,34288,4512,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,172257,36016,32004,155600,5336,20458,203949,0,12548,0,0,0,0,49366,80409,132980,205440,127926,25148,0,0,7149,25311,4632,5382,10050,16840,36294,16610,0,3094,5761,128420,10616,2213,36304,4360,6265,87558,5304,11238,49206,10394,12391,35570,36393,32811,59935,0,10371,21212,10833,9660,46272,41588,0,0,0,26648,0,0,130421,0,61848,0,0,0,0,81593,39212,114017,81976,0,11033,0,0,11417,56717,128259,0,0,0,0,0,0,0,0,0,0,0,0,50770,0,0,0,0,0,9925,2704,334960,102834,4375,185614,35527,15814,0,0,0,0,0,0,0,0,0,87706,0,0,0,0,34679,78041,123749,195123,0,0,5917,72071,0,0,0,0,0,0,143123,0,0,0,58596,0,0,0,27874,18193,7461,0,0,0,38284,0,12246,0,0,10929,59959,25719,0,0,9445,29527,0,13394,54661,0,38614,0,0,0,148370,189615,0,314496,70157,0,92424,0,61758,0,100109,138623,115936,56635,23961,12988,8926,4587,5862,77246,18817,0,0,0,0,0,0,46267,23579,81554,58097,103386,10818,6949,6722,39318,5173,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,174524,29853,25820,164119,5927,13664,151094,0,16102,0,0,0,0,41777,130178,125595,198408,94620,19205,0,0,5961,21525,4349,3022,10432,14177,29478,11647,0,5501,8994,123515,11505,5168,65491,7642,5846,182507,4915,10730,34951,8454,11281,60931,36146,43270,50720,41985,5029,19239,10658,10419,36007,55142,0,0,0,61616,0,0,164456,0,49267,0,0,0,0,69645,21934,104328,30831,0,14683,0,0,17014,54124,164248,0,0,0,0,0,0,0,0,0,0,0,0,64667,0,0,0,0,0,28643,2749,332744,107560,5686,132428,79158,21039,0,0,0,0,0,0,0,0,0,60057,0,0,0,0,50066,170235,135049,156596,0,12085,27744,56677,0,0,0,0,0,0,146440,0,0,0,96557,0,0,0,40479,23839,10168,4427,0,478,19780,0,17206,0,0,9481,43235,37484,0,2363,18229,44830,0,1566,64526,0,56730,0,0,0,178103,169387,0,340128,27346,0,29331,0,31692,52524,63379,86038,87755,98759,31019,6238,6930,2803,5963,67232,18206,0,2290,0,0,0,0,15424,20262,106965,34777,133746,9367,4977,6046,36522,4585,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,168419,28520,12758,154250,5633,12449,170534,0,18367,0,0,0,0,36196,139930,128820,191439,96779,18979,0,0,6037,23998,5158,3462,11254,14027,27968,10970,0,7529,10205,118524,17785,7406,80602,7305,5270,200291,5757,11109,32212,7934,11453,76049,39149,46119,49199,105844,5659,17282,10435,10583,33069,57150,0,0,0,56617,0,0,167851,1064,51485,0,0,0,0,57773,21353,122711,33366,0,16372,0,0,22746,49500,186210,0,0,0,0,0,0,0,0,0,0,0,0,69696,0,0,0,0,0,32349,2970,288497,115230,5269,106167,93817,23403,0,0,0,0,0,0,0,0,0,45619,0,0,0,0,78636,162977,132827,140126,0,25890,37586,40951,0,0,0,0,0,0,154177,0,0,0,109308,0,0,0,47317,27461,11497,8650,0,845,13849,0,17425,0,0,9459,37670,45737,0,5349,26857,50751,0,0,69186,0,67562,0,0,0,180654,176431,0,385901,23922,0,18652,0,30605,54182,62319,59427,83312,104711,28615,5189,5832,2318,4927,65823,18259,0,6709,0,0,0,0,16792,20158,110952,27029,136559,10868,5715,6327,40945,5220,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,164641,36166,10906,106728,5707,12189,180113,0,19931,0,0,0,0,31826,140642,128973,182329,127819,17661,0,0,5651,24940,7229,3666,11674,12957,24910,10544,0,10751,10825,115245,19038,9172,85645,8632,4792,196656,7009,10303,32467,7407,10649,79466,39603,48535,45229,167942,4735,17767,9496,10207,31802,56274,0,0,0,56812,0,0,156962,1923,51264,0,0,0,0,49954,16867,145933,38409,0,17370,0,0,28967,45603,187692,0,0,0,0,0,0,0,0,0,0,0,0,73988,0,0,0,0,0,34634,2979,258567,116722,5659,72056,110732,28687,0,0,0,0,0,0,0,0,0,27696,0,0,0,0,97650,140621,160106,134320,0,44186,37118,26159,0,0,0,0,0,0,147913,0,0,0,117974,0,0,0,51452,32127,13783,7668,0,1187,11373,0,16394,0,0,9971,34673,48584,0,6525,31634,51488,0,0,70973,0,73124,0,0,2480,174968,181067,0,408677,22730,0,13016,0,29183,42961,62366,41058,82524,110257,26342,4669,3267,2132,3810,62249,18011,0,23174,0,0,0,0,16071,21127,110859,22387,143089,11625,6197,6680,36928,6476,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,172058,32323,11442,89868,5534,13224,192615,0,20059,0,0,0,0,27977,138733,132010,172857,140191,17039,0,0,5679,23846,5565,3943,11622,12224,20876,10507,0,12740,12146,107026,24230,12698,88567,8259,4456,168374,7944,9102,33616,7247,9997,78600,41369,51089,43506,211385,3672,20593,8721,10293,30637,53051,0,0,0,53038,0,0,152569,2773,50927,0,0,0,0,43527,14346,161737,37703,0,17296,0,0,33403,44899,177836,0,0,0,0,0,0,0,0,0,0,0,0,78178,0,0,0,0,0,34293,3058,229601,115543,6136,61986,113323,32080,0,0,0,0,0,0,0,0,0,22211,0,0,0,0,111463,112490,207076,121276,0,65992,34907,21696,0,0,0,0,0,0,135390,0,0,0,122807,0,0,0,55766,34582,12277,7815,0,1650,11596,0,15927,0,0,11525,31727,53672,0,9505,34212,48693,0,0,73258,0,79175,0,0,7730,176455,152427,0,436170,19394,3229,11877,0,27918,21280,61928,25444,79680,120352,24577,4588,2647,1858,3603,57777,17928,0,60348,0,0,0,0,15910,19380,113138,18570,144837,12204,6557,6512,36818,8115,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,190495,27695,25912,78320,5695,13265,205206,0,20022,0,0,0,0,23792,127827,123749,181703,147129,16103,0,0,8467,21721,5195,4442,10901,11530,19977,10001,10375,13920,12681,95672,29954,10343,87305,8389,4294,147880,8454,8034,34568,6932,10611,81344,42879,49434,37878,236014,3201,22816,7465,10313,27874,51270,0,0,0,48030,0,0,126756,3256,49631,0,0,0,0,37872,7166,183760,24359,0,16809,0,0,37578,44292,158112,0,0,0,0,0,0,0,0,0,0,0,0,92652,0,0,0,0,0,30120,4012,186759,108861,5916,67028,107929,42542,0,0,0,0,0,0,0,0,0,17055,0,0,0,0,128321,93218,207891,124765,0,95972,38501,18644,0,4530,0,0,0,0,132624,0,0,0,122997,3599,0,0,55860,37923,12192,8774,0,2035,18309,0,15337,0,0,11663,31680,52767,0,12583,35338,52345,0,0,72269,0,78815,0,0,15809,159963,127517,0,434037,14174,6768,9533,0,24266,4899,59128,22875,72735,123773,26177,5411,2504,1777,3624,49828,16033,0,88448,0,0,0,0,15894,18249,108470,17493,139951,13341,6872,6596,38407,8419,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,186677,17653,38322,69770,5532,15257,213490,2144,19707,0,0,0,0,20347,115415,121371,208632,133880,15693,0,0,8440,22846,4621,4517,10025,11286,17515,10340,36261,14672,14125,96004,35786,17010,87255,7604,3977,111212,8322,13362,35885,7339,9991,83710,45822,43707,37622,233912,3449,26042,6671,9507,26211,55181,0,0,0,43332,0,0,113848,3415,48590,0,0,0,0,31211,8085,229169,37805,0,14073,0,496,36308,40050,151332,0,0,0,0,0,0,0,0,0,0,0,0,103249,0,0,0,0,0,26374,3512,164741,112235,5662,71356,106095,47356,4511,0,0,0,0,0,0,0,0,13778,0,0,0,0,133543,88172,193169,129174,0,148665,47403,16958,0,12648,0,0,0,0,125989,0,0,0,122645,6472,0,0,60937,45440,12499,10380,0,2804,40195,0,16129,0,0,14624,30686,51855,0,14615,34548,50255,0,0,70534,4430,81578,0,0,32071,136197,90169,0,409439,9756,6300,10298,0,19169,7644,60649,27982,69072,118346,23757,5909,2297,1693,3888,49017,14835,0,124041,0,0,0,0,15667,17866,111008,16394,135101,16482,7248,6440,39699,9827,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,188094,12825,59720,60068,4973,15964,209551,4385,18513,0,0,0,0,17301,112450,115435,257983,97175,14841,0,0,8808,28626,4567,5083,9821,9472,15092,10681,85885,14677,14099,89433,43381,19483,92332,6531,3945,87752,7934,7566,39428,7638,10555,87469,47108,41599,36490,161714,3468,30487,5955,9043,21923,50074,0,0,0,37767,0,0,98762,5789,38331,0,0,0,0,31197,17193,271966,52808,0,11991,0,695,32907,36952,146469,0,0,550,0,0,0,0,0,0,0,0,0,122998,0,0,0,0,0,18976,3897,134983,107451,5578,67520,78507,35950,28214,0,0,0,0,0,0,0,0,10860,0,0,0,0,158482,69710,184633,142341,0,159333,54409,14690,0,16389,0,0,0,0,116916,0,0,0,129384,8465,0,0,66475,51098,13838,16389,0,3662,56397,0,15245,0,0,18568,29854,51351,0,16183,32811,49515,0,0,67548,9478,119201,0,0,90053,111757,80415,0,373267,11008,8156,11962,0,13098,18959,60483,27665,61946,93951,19151,6925,2655,1324,5181,37217,14294,0,163257,0,0,0,0,13971,16000,105555,14733,136883,12655,8349,6871,44902,10801,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,169154,7749,71332,51965,4797,15170,180804,6335,17537,0,0,0,0,15312,113425,106651,292640,91270,13805,0,0,9801,30358,6019,6406,9623,9897,11409,11018,117814,13844,12938,81733,48045,24094,82495,5225,3628,78818,8563,7657,39578,7053,11265,89534,37409,39286,35337,110140,4863,36140,5133,8906,21451,54116,0,0,0,27845,0,0,88828,5759,31797,0,0,0,0,30328,19548,299259,52113,1002,10558,0,1360,29918,32260,151566,0,8346,0,0,0,0,0,0,0,0,0,0,144290,0,0,0,0,0,17138,3828,121199,100830,5076,66962,82849,33440,58570,0,0,0,0,0,0,0,0,10791,0,0,0,0,159475,77167,149375,150869,0,172881,75924,12770,0,29060,0,0,0,0,109297,0,0,0,96846,10885,0,0,70844,50986,14415,19022,0,4714,69992,0,13604,0,0,22075,28986,48601,0,19081,29201,46954,0,0,63340,37913,126754,0,0,145133,117656,45065,0,338686,12860,8432,19164,0,13203,35836,61962,24124,64999,70684,14600,7205,2060,1087,4519,36646,13744,0,185955,0,0,0,0,12472,15710,105576,13391,132225,12721,8884,6950,47078,11460,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,143849,7421,82932,47272,4446,15467,148228,7687,18396,0,0,0,0,14952,115315,103394,310997,83844,12848,0,0,9807,30186,5581,6745,9800,9375,11038,11626,139741,12721,12286,75556,54726,27467,84720,4994,3901,76703,10118,9510,40754,6811,11489,93480,29465,38355,35583,78848,7421,45743,4984,8108,21273,56814,0,0,0,19794,0,0,90883,6055,28626,0,0,0,0,31367,19281,284335,52289,2425,7751,0,1381,33272,29173,160088,0,13553,5367,0,0,0,0,0,0,0,0,0,152419,0,0,0,0,0,18319,3520,114398,89258,4929,65428,85951,28513,64783,0,0,0,0,0,0,0,0,10564,0,0,0,0,169749,99162,132046,154685,0,171662,121068,12450,0,49624,0,0,0,0,100581,0,0,0,69585,13582,0,0,71567,46857,15357,16398,0,5969,83870,0,12836,0,0,24818,31248,47813,0,23085,27044,47914,0,0,58273,75865,121584,0,14153,165481,127847,27519,0,326585,15742,11998,23228,0,12382,44108,63102,18921,69006,60068,12014,7577,2499,1115,4381,36872,12213,0,191285,0,0,0,0,12389,15274,107822,10624,121717,4018,9579,7078,47120,11955,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,110328,8568,80509,54723,4048,14625,104899,7386,21890,0,0,0,0,15288,114845,97938,316623,86521,11607,0,0,9681,29115,6576,6799,9469,9404,11110,12082,135598,13038,12075,63638,66027,30906,81964,4986,3929,84620,13123,10820,41049,5993,11744,72375,22953,33032,34945,73388,9673,53941,5042,8152,20616,60658,0,0,0,15656,0,0,97553,7600,25190,0,0,0,0,56124,18187,274624,42169,6025,12809,0,2242,34760,28842,169999,0,18261,8219,0,0,0,0,0,0,0,0,0,159109,0,0,0,0,0,13552,3497,113500,83064,4519,66411,80482,21470,60229,0,0,0,0,0,0,0,0,11286,0,0,0,0,137197,108286,116242,156976,0,182385,172125,18957,0,63562,0,0,0,0,94392,0,0,0,57591,16050,0,0,71118,43714,14788,14634,0,8579,108801,0,12732,0,0,26489,32409,47063,0,24033,25254,46110,0,0,53184,95366,111410,0,36885,217354,118976,19417,0,337422,18843,14631,28461,0,13348,61160,65859,15173,72654,52953,10389,7815,3544,1483,5624,38983,10061,0,185526,0,0,0,0,12641,15812,106090,7614,107786,4890,10819,7708,47045,11851,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,81257,10688,83144,56953,3957,13535,57080,7255,21848,0,0,0,0,15247,113998,94268,320177,83808,10999,0,0,8990,26137,7495,6831,8733,9509,11034,12782,126979,13450,11638,57051,70038,32014,80536,6263,4163,106541,14718,10495,39736,6095,13252,63964,18064,29208,32979,66058,10465,60836,5098,9118,20796,64590,0,0,0,13450,0,0,95105,11270,21078,0,0,0,0,73827,15505,261144,33702,23050,27895,0,2443,37847,32404,178440,0,19132,10262,0,0,0,0,0,0,0,0,0,160790,0,0,0,0,0,11325,3301,110743,76244,10367,68155,64929,18909,52128,0,0,0,0,0,0,0,0,11083,0,0,0,0,107095,105247,101548,162174,0,188182,197595,33039,7601,82653,0,0,0,0,85152,0,0,0,51782,17235,0,0,67227,41000,16350,15104,683,8185,145541,0,13068,0,0,29866,33072,45174,0,26911,24600,45414,0,0,50750,107632,90456,0,53197,264714,117977,19106,0,347550,22001,20896,31301,0,13911,61646,65684,17426,70399,45640,8877,7698,5574,1934,5906,38994,8364,0,174558,0,0,0,0,13281,17261,99009,6233,103306,5593,9455,8092,44927,11409,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,72266,13414,77656,60281,3539,13690,47622,5805,21323,0,0,0,0,14707,115499,92407,317408,86510,10806,0,0,9095,23879,9900,6850,8709,9498,10804,13897,126482,13619,11239,51907,72741,35125,82495,0,0,127901,15636,11061,38623,0,0,53166,12168,25797,33171,51481,12524,67743,5425,11152,18826,37961,0,0,3739,11796,0,0,91796,15961,17819,0,0,0,0,94218,13669,210915,25326,21543,55030,0,2939,42060,33241,176155,0,16844,11940,0,0,0,0,0,0,0,0,0,152628,0,0,0,0,0,9468,3078,107910,71912,15619,68726,44521,18026,42423,0,0,0,0,0,0,0,0,10532,0,0,1823,0,110014,98183,87299,123845,0,208217,190401,52922,6455,71571,0,0,0,0,84953,0,0,0,45755,19948,0,0,61782,38526,11109,14794,1031,6490,146836,0,14933,0,0,32002,34147,43359,0,11344,23469,42580,0,0,46627,65283,37574,0,71034,282697,108446,23005,0,343237,29070,26908,30911,0,16408,59303,70007,19408,67503,41647,8008,7399,6379,3459,7104,41020,7897,0,172507,0,0,0,0,13674,15150,49102,4863,97718,7188,8134,7646,35887,10842,0,0,0
