IL1L,BWM_DR06,IL2VR,IL2VL,BWM_VL05,CEPVR,CEPVL,OLQVL,BWM_VL06,SAADR,RIH,RIR,SMBVR,AIAL,BDUL,BDUR,RID,RMED,RIGR,AIYR,SIAVR,SIAVL,SIADL,SMBDL,SMBDR,AIBR,RIMR,RIBR,RICR,AVBR,SAADL,AVL,BWM_VL07,BWM_VR01,BWM_VR04,BWM_VR02,BWM_VR03,BWM_VL02,BWM_VL01,BWM_VL03,AWCL,AWBL,ASIL,AWAL,URADL,IL1DR,URYDR,OLQDR,URYDL,IL1DL,URBL,OLQDL,URYVL,URAVL,URAVR,IL1VL,IL1VR,OLQVR,RIPR,URYVR,RMER,BWM_VR05,BAGR,BAGL,BWM_DL05,BWM_DL06,RMDVR,RMEL,RMDVL,SMDVR,AVAR,SAAVR,RMDR,RMEV,CEPDR,CEPDL,AVAL,RMDL,URXL,AVEL,AFDL,ADFL,SMDDR,SIBVL,SMDDL,AWBR,ASHR,ASKL,RIAL,SMDVL,RMDDR,AWCR,ADFR,AVER,SIBDR,RMDDL,RIAR,AFDR,SAAVL,ASKR,SIBVR,ADLR,AWAR,AIBL,ASHL,AUAL,AUAR,AIAR,SIADR,ASGR,ASER,ADLL,AVHR,ASGL,ASJL,RIBL,ASEL,AVBL,BWM_DR07,AVJR,RIVR,AVDR,RIVL,AVJL,AIMR,AIZR,AVHL,RIML,FLPR,RIS,AVDL,RICL,AINR,AIML,RIFR,RIFL,ADER,AIYL,FLPL,AIZL,AINL,ADEL,AVKL,AVKR,ADAR,ADAL,RMGR,RMGL,RIGL,SIBDL,ASJR,ALMR,ALML,BWM_VL08,BWM_DR04,BWM_DR02,BWM_DL02,IL1R,BWM_DR01,URBR,RIPL,URXR,BWM_DL01,SMBVL,BWM_VR06,BWM_VR08,BWM_DR03,BWM_DR05,BWM_DR08,BWM_DL08,BWM_DL03,BWM_VR07,URADR,OLLL,IL2L,BWM_DL04,PVQR,PVPR,ALA,IL2DL,BWM_VL04,ASIR,OLLR,IL2DR,IL2R,PVT,PVPL,PVQL,PVCL,DVC,DVA,PVCR,PVR,Other,Glia,Neurons,Muscles,excgl,SABD,DB1,DA1,CANR
174838,6052,34852,104339,0,93148,0,86395,0,25512,84355,20896,0,0,0,0,4766,31295,26578,43241,0,0,23544,27148,104501,10976,236489,103156,47365,0,54861,10639,0,11629,3783,84928,0,35285,0,0,0,0,0,0,15589,6262,7712,62336,42762,5310,11273,20494,0,59296,52705,25432,114711,36442,17182,16840,70866,0,66911,44803,3370,0,12282,19994,162127,12815,47545,100487,110195,17123,26965,30421,58289,153352,3982,41222,25413,21438,74785,150950,13922,0,0,0,36690,75287,149837,0,87484,15725,0,13664,145946,105615,87213,0,35269,0,0,13630,0,86267,201290,0,50495,0,0,0,0,0,0,52184,0,0,3362,0,0,23152,27415,0,0,69306,0,86187,0,62803,24389,123908,96400,0,0,0,0,0,0,167455,48548,0,65621,57088,22298,22429,138275,5465,27255,13128,0,0,0,0,33723,20024,48354,40162,7185,6735,5147,5795,9101,0,0,0,7227,11475,0,0,11430,0,16965,162043,5178,26608,0,0,0,17452,0,0,10627,7035,19650,105241,0,0,0,61117,226734,0,0,0,0,0,0,0,0,0,0,0
169256,5130,32513,108136,0,84227,0,88967,0,27614,76712,33620,0,0,0,0,4987,24522,23767,74825,0,0,22307,31691,102317,9608,240744,105939,53761,0,30595,9617,0,14281,3538,79596,0,31976,0,0,0,0,0,0,17158,9780,8340,69239,45930,5915,12490,20652,0,60546,54218,27355,118447,24431,18617,21125,45217,0,42926,52233,2856,0,15534,17822,157176,13233,43589,96135,109592,21053,28736,34069,37858,137887,4674,55410,43767,50416,83413,162142,14625,0,0,0,32813,59581,150885,0,113156,15170,0,14106,138458,108198,87545,0,59991,0,0,14026,0,79714,173753,0,51683,0,0,0,0,0,0,41223,0,0,3887,0,0,16826,22212,0,0,61061,0,72046,0,63799,25588,119996,91279,0,0,0,0,15269,0,162846,49310,0,59755,73973,17879,11671,114214,14716,21506,16246,0,0,0,0,30949,19274,41322,23040,7240,2924,5019,5445,9479,0,0,0,5615,12147,0,0,12840,0,15183,122633,4104,30206,0,0,0,20289,0,0,9774,9750,19426,110540,0,0,0,72757,235193,0,0,0,0,0,0,0,0,0,0,0
216066,4070,27724,106790,0,81994,0,89824,0,29744,77247,45401,0,0,0,0,5776,12400,24244,94400,0,0,15466,31673,107345,7950,292099,97997,65243,0,21084,7715,0,14363,4003,85817,0,41164,0,0,0,0,0,0,20197,11477,18021,78915,45455,8454,11636,20494,0,65699,56422,27107,120778,17035,22701,30618,62924,0,37902,58337,2847,0,22145,20938,162249,15907,40129,84609,113723,29008,32799,36452,49182,168452,5155,61568,56914,61696,120919,168812,15887,0,0,0,28677,41869,140370,0,131743,17628,12442,15656,129779,108997,119598,0,80779,0,0,14593,0,78063,173029,0,53629,0,0,0,0,0,0,38777,0,0,5752,0,0,6741,34738,0,0,47312,0,37510,0,63366,9739,92959,88672,0,0,0,0,16412,0,162312,46332,0,56504,81880,10405,5885,123525,24064,20802,18806,0,0,0,0,29223,21999,46487,25118,7743,5203,5460,4830,10482,0,0,0,5229,13609,0,0,11994,0,13922,162220,7647,32091,0,0,0,20132,0,0,20748,8896,20912,107905,0,0,0,81818,224606,0,0,0,0,0,0,0,0,0,0,0
227664,3124,24084,106498,0,75852,0,90160,0,32892,81696,69306,0,0,0,0,9185,11582,26945,135194,0,0,11860,32954,106894,7291,309933,72129,81243,0,15743,5204,0,14912,6471,86380,0,42237,0,0,0,0,0,0,24799,10533,15366,50131,44969,4304,2971,15544,0,65165,55978,29808,119413,7591,27094,37977,59470,0,24224,63536,2641,0,26962,21661,152365,11654,30104,52780,125801,28561,22089,41722,46743,137660,4384,65833,71249,58388,118089,155072,14638,0,0,0,31198,27338,111110,0,146616,21431,33280,18806,98982,112975,102852,0,104227,0,0,24399,0,89842,148664,0,28548,0,0,0,0,0,0,56927,0,0,0,0,0,2936,39913,0,0,40805,0,34139,0,65711,6824,63877,93716,0,0,0,0,19896,0,146611,43550,0,51656,60157,4187,4371,115299,34591,19783,17691,0,0,0,0,27654,21873,39829,19050,0,5161,5611,4906,11844,0,0,0,515,14056,0,0,10336,0,1784,145185,5693,21190,0,0,0,20472,0,0,23854,10742,22908,82431,0,0,0,93075,205590,0,0,0,0,0,0,0,0,0,0,0
244124,2710,20361,100943,0,71086,0,86836,0,35205,83318,80714,0,0,0,0,11125,11406,30951,57368,0,0,10634,31399,90841,5613,315750,52598,92402,0,9240,4722,0,16213,9673,82886,0,44630,0,0,0,0,0,0,6338,8954,22481,80578,31719,4905,11739,13449,0,64703,55315,30026,120574,3268,30494,45133,55141,0,16735,45082,1765,0,26456,23672,148423,21107,33265,52168,130060,26547,24838,36639,48378,173504,5349,34914,0,13972,125532,132977,14664,0,0,0,34681,14218,107721,0,87305,24176,73759,21694,86915,0,106565,0,133272,0,0,27664,0,0,97632,0,25738,0,0,0,0,0,0,39790,0,4476,8358,0,0,3521,49587,0,0,35206,0,27505,0,65687,3794,39130,1241,0,0,0,0,0,0,120809,1094,0,38300,95180,4855,4859,108388,54022,31224,16946,0,0,0,0,26599,22634,43885,11908,6960,3847,5761,3859,10970,0,0,0,3192,13249,0,0,8029,0,11178,149999,10330,43896,0,0,0,19602,0,0,23185,9496,25299,108397,0,0,0,77451,173063,0,0,0,0,0,0,0,0,0,0,0
263988,0,18447,105155,0,68486,0,85759,0,37332,89681,126112,0,0,0,0,15335,12432,35796,209181,0,0,3547,13732,63259,22969,338465,38796,122573,0,11405,2590,0,17717,14725,81476,0,49036,0,0,0,5952,0,0,28999,8106,26809,73342,41394,5103,13127,23736,0,69509,54787,37498,123210,3639,33618,51169,50767,0,20122,83488,1852,0,27643,28626,114335,23285,20048,35698,118096,25338,20533,25261,51385,170989,6654,72661,97833,79422,97516,91249,9567,27445,0,0,32458,11113,49020,0,143909,16369,159986,29672,65283,88224,86601,0,135040,0,0,44057,0,109734,69512,0,15023,0,26407,0,0,0,0,72683,34704,14575,9390,0,0,11877,52187,0,0,33678,0,23500,0,77454,6860,18650,83970,0,0,0,0,26682,0,88040,33751,0,37118,91769,7555,8288,105394,40715,50662,17503,0,0,0,0,10350,23271,32510,8565,7419,2411,6534,5354,12081,0,0,0,2703,9392,0,0,8242,0,10644,131139,13597,43441,0,0,0,17276,0,0,22242,12041,8566,81002,0,0,0,71836,156381,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294974,2682,18224,106753,0,65239,0,82475,0,40019,82618,162534,0,0,0,0,295617,11421,45137,207310,0,0,6072,52810,51972,35104,343231,11313,127039,0,25275,35755,0,22303,23139,83454,0,60011,0,0,0,13847,0,0,29594,9480,27986,91759,30718,5215,15580,30198,0,64721,55988,38474,131201,11889,37938,58323,49058,0,46906,104567,2007,0,26172,42019,140249,17861,69275,29946,160235,18023,32244,38763,61863,159622,13968,75318,139333,90407,59518,46208,13165,48224,0,0,38882,9062,66366,0,108698,65901,189384,40829,63691,81472,21720,0,225980,0,0,69744,0,116489,29508,0,38529,0,100912,0,0,0,0,87484,71362,35209,12503,0,29879,9535,23172,0,0,23127,0,14228,0,121317,24881,53985,91146,0,0,0,0,27137,0,58409,7906,0,43334,87309,14649,7610,113605,113055,104740,35704,0,0,0,0,25248,22394,37333,10151,6722,3478,8771,4929,13131,0,0,0,2553,3749,0,624,7157,0,8255,96836,15001,75681,0,31762,0,7174,0,0,23961,11188,10322,22302,0,0,0,54793,115420,0,0,0,0,0,0,0,0,691,0,0
219496,2227,14539,98505,0,54334,0,74486,0,32279,58040,108295,0,0,0,0,17608,8923,58544,169510,12432,0,5463,45219,42456,40124,308983,18009,110855,0,31229,62959,0,27732,28352,85213,0,84807,0,0,0,30483,0,0,22393,13643,20692,78355,17095,7341,14922,26092,16978,62561,51001,44518,132078,17343,36926,58886,41321,0,55381,142323,5019,0,53428,52324,120493,13229,71419,18010,173226,15535,44479,32194,59075,147539,18594,68596,80274,92591,38303,38410,13346,64366,0,0,37652,11594,70215,0,92786,62477,132934,98508,46668,34396,16742,0,106770,0,0,96691,0,112129,26679,0,55574,0,141730,0,0,0,0,82353,107118,75130,12753,0,88382,9973,55388,2725,0,17020,12415,24392,0,129703,25902,84623,11670,0,0,0,0,32532,0,46059,6412,0,42712,68217,13735,3572,52885,151942,145383,60006,0,0,0,0,26554,14872,35151,8763,6001,6637,9405,2649,13146,0,0,0,1766,3678,2699,1099,7278,0,3828,74459,15364,91551,0,119346,0,1876,0,0,15280,9878,3969,12948,0,0,0,26868,94447,0,0,0,0,0,0,0,0,1007,0,0
180118,2278,10681,86143,0,45004,1632,57784,0,26908,40342,124076,0,0,0,0,21893,6228,53091,147257,19213,0,3123,33668,44951,37018,269069,28279,77658,0,33736,73334,0,32585,31727,78964,0,84116,2291,0,0,42320,0,0,20361,13819,21644,70080,25350,7188,12877,29358,29516,62496,46675,47282,129665,18828,34973,61354,33762,0,58128,146278,6198,0,49091,51709,96106,13205,70314,16726,180976,11476,44530,25838,53186,130012,19856,53778,91861,84257,25378,30885,13094,73724,0,0,31147,13076,71410,0,40520,45172,59424,136026,34376,21040,21764,0,62605,0,0,96821,0,112205,27160,0,44886,0,230770,0,5789,0,0,76934,190168,82217,13659,25802,130368,8828,51632,23320,0,16194,31992,44062,0,126270,25340,105885,31066,0,0,0,0,43454,0,36398,13188,0,36555,53614,13583,1367,40849,164768,166756,47489,0,0,0,0,25227,11679,31503,7642,5954,6310,9182,2675,13666,0,0,0,1526,4297,4115,1038,9243,0,4201,69914,13524,80167,0,128994,0,1825,0,0,9212,9130,3482,14062,0,0,0,18378,61956,0,0,0,0,0,0,0,0,0,222,0
169740,2065,10027,83420,0,42105,3303,42708,0,20434,28312,86521,0,0,0,0,23741,6911,51783,136870,26310,0,3992,32012,48413,38400,246610,40844,71924,10611,35434,76308,0,37444,36139,83222,0,90574,5281,0,0,54287,0,0,18458,9446,14503,29785,27600,6881,12613,33220,44849,65044,46124,70016,143020,22888,31996,67230,35178,0,57852,124400,5117,7703,48074,50936,82017,16827,58698,18622,223145,0,40989,6932,51055,117375,23074,50911,72323,91723,19748,25944,14237,77769,0,0,29612,10836,69041,7007,42858,25112,58689,157982,34845,24785,31014,0,72359,0,0,111621,0,112207,27945,0,34127,0,244979,0,23896,0,0,80690,204321,74284,17724,34901,138914,8680,49051,22862,0,16820,40620,61074,0,137548,23133,110242,34862,0,0,0,0,53022,0,34193,19749,0,35115,42462,7523,1959,40060,118024,142882,44129,0,0,0,0,25703,9658,30141,7966,5173,5904,9901,1954,14994,0,0,0,1566,4130,5484,0,11075,0,4518,64481,14138,33373,4069,145306,0,4525,0,0,9590,4819,5596,17906,0,0,0,14441,70807,0,0,0,0,0,0,0,0,0,0,0
145958,2215,9541,78996,0,36746,7109,24581,0,17712,19830,81811,0,0,0,0,19080,7835,51473,135583,29464,0,8468,31107,39551,36565,165864,60285,40304,29830,34617,78826,0,43168,39320,79394,0,88767,6461,0,0,55912,0,0,19271,15377,23157,71042,26501,5769,11603,31617,54198,60574,43886,91902,146369,23870,23485,64615,33518,0,53598,185473,3652,30320,55750,36836,76639,16029,69165,33496,236981,0,53834,8285,44091,137485,30288,42594,54077,84934,12860,26628,12069,95974,0,0,27135,7940,71058,21383,29709,25485,58552,159006,30590,27398,54070,0,73372,0,0,113262,0,107373,29635,0,20866,0,248078,0,54216,0,0,72895,218398,64867,19139,38644,140257,7519,48326,39670,0,15577,60362,79022,0,121246,13395,117284,36120,0,0,0,0,51952,0,29698,24618,0,30233,32196,18887,969,35958,192723,199248,34591,0,0,0,0,22086,9890,30090,6231,5250,6785,10567,1753,16168,0,859,0,1335,4577,4954,1805,9536,0,14182,73647,10808,42720,2066,123313,0,5527,0,0,8522,7638,5292,29264,0,0,0,10036,79265,0,5026,0,0,0,0,0,0,0,0,0
126138,2973,10526,71338,0,32664,15714,19580,0,16599,15582,59220,0,0,7108,0,19810,8932,50155,108501,28049,0,11282,28636,32257,42081,132368,75449,47143,40462,33060,67772,0,51288,41609,81791,0,89276,10758,0,3784,60884,0,0,17628,10567,12316,38799,25999,7153,4963,37256,61576,57758,39647,103131,154640,26933,20046,70328,30559,0,55386,178775,4276,1056,80624,41888,78500,11984,73863,43363,250558,0,41598,7971,34577,135833,35778,32735,52066,83848,8861,18725,11369,93766,7461,0,28429,10636,71547,30583,35713,25221,58342,153002,30786,26724,30733,0,67196,0,16877,118678,0,103999,27931,0,15984,0,245571,0,72480,0,0,69201,260577,35052,0,28666,122807,26000,33443,31350,0,15617,70650,86751,0,115208,11363,114009,38344,0,0,0,0,58146,0,28197,30350,0,48053,30937,8019,1803,39545,177644,174466,27514,0,0,0,0,21491,10357,27209,5674,0,8585,11866,2330,16734,0,2720,0,0,0,5675,0,9874,0,9948,52179,7115,17697,2731,119343,0,6932,0,4891,9184,1799,6625,38819,0,0,0,12976,99350,0,22362,0,0,0,0,0,0,0,0,0
105782,3183,11883,63236,0,29348,24225,10746,0,28883,11036,63338,0,0,8983,0,17161,10735,52635,98676,31749,0,16579,25576,54507,48801,111546,108150,62344,80073,24480,59366,0,62239,41793,79280,0,85055,13889,0,13246,65564,0,0,15513,15752,21301,54307,24952,8664,8900,34077,73190,52483,26982,117703,161486,26961,21724,70085,29296,0,54328,216379,0,32105,85040,45684,88015,11011,89407,43553,247690,0,54236,6287,16382,128220,33604,30653,46496,76157,5221,14901,6559,98070,13613,0,34235,9880,66778,42101,26204,28514,54552,138821,29277,24990,59136,0,52303,0,39280,123609,0,98490,32022,19312,10473,0,221894,0,76075,0,0,66345,241527,40307,0,32627,92881,29931,27379,49180,0,18454,76308,93817,0,111233,12462,105913,37504,0,0,0,0,70518,0,19822,23632,0,50820,27451,23649,1870,40225,210909,191664,16116,0,0,0,0,19564,10011,30138,4930,0,10402,12904,1994,15723,0,9176,0,0,0,4708,1800,9342,0,14079,79505,8933,24319,2831,87222,0,7857,0,24519,8935,5188,5809,49960,0,0,0,13571,120827,0,54697,0,0,0,0,0,0,0,0,0
92955,3132,11896,49448,0,25311,28323,8939,0,51998,9102,59820,0,0,8864,7905,15635,18117,52758,73505,24607,0,17690,25013,45436,60203,73592,128830,76692,93689,10089,49324,0,63382,40984,77554,0,80081,16517,0,42252,76625,5655,0,14709,14280,13989,47849,24101,7810,8797,30774,79513,45692,19926,126265,160763,28927,19444,78180,22584,0,59810,248438,0,27496,101792,58380,87346,8145,101436,35130,239827,0,55849,7104,9186,120016,33417,27854,39340,71438,4159,16760,3295,93850,12991,0,46400,14735,63411,50404,18467,31950,47452,116847,28565,24742,59064,0,43543,0,59527,115988,0,96616,32076,30213,10113,0,202842,0,70986,0,0,67486,222846,49806,0,23459,69154,27056,24703,53747,0,22355,71940,97841,0,110416,10446,97325,38939,0,11646,0,0,74316,0,8050,17776,0,51576,25190,27502,3316,44340,208608,170457,15397,0,0,0,0,18005,11038,28904,3853,0,8876,15048,3287,17075,0,14471,0,0,0,4024,1963,8158,0,12669,78838,5199,22090,1211,75083,0,8982,0,41554,10075,6456,5450,58678,0,0,0,14241,135868,0,87452,0,0,0,0,0,0,0,0,0
73975,3551,11879,33326,0,21917,36840,9819,0,66184,7258,73058,16442,0,5997,22449,14199,20607,56351,52805,18397,0,20798,22428,49723,89299,55462,157832,89240,111106,14719,39881,0,71794,43148,77760,0,82271,19213,0,104247,92407,17327,0,14504,14711,11510,46658,23660,7577,9037,36581,93864,45590,18063,144638,163906,30928,19217,91224,30749,0,57632,273947,0,21487,116298,71806,98401,10342,98540,34567,224216,0,55187,7721,7813,103527,32834,28463,32688,67865,3802,20592,3621,110024,26928,0,66395,23519,63884,56627,15034,31188,35318,111460,31436,27294,70361,0,33132,0,78210,113190,0,85799,32612,34885,10158,0,179082,0,45240,0,0,62520,188459,71046,0,26235,56922,36860,28870,67871,0,26113,53480,103488,0,112699,11375,83601,36994,0,20970,0,0,64435,0,5551,4092,0,47716,21383,33257,5428,45920,217084,154750,17043,0,0,0,0,16640,11728,26432,3282,0,9797,16293,2000,17150,0,34290,0,0,0,4355,2075,8925,0,12691,80314,3960,20118,759,62229,0,10162,1023,73002,11001,3115,5174,69951,0,0,0,13616,149240,0,111176,0,0,0,0,0,0,0,0,0
61309,3829,11782,23013,0,19676,41670,10425,0,68111,7019,84206,28011,0,7726,37079,18204,30489,60449,42944,9058,0,20198,18352,46442,114349,36252,175906,90221,122201,25695,30019,0,72803,46738,74588,0,80901,17735,0,126344,90848,24135,10097,13045,15665,10291,43911,20404,4149,10331,37686,94169,44674,15301,141988,160705,30644,17542,91610,38404,0,52741,279796,0,14531,122404,82601,102025,6395,91888,20564,214306,0,53755,6959,8383,81956,22342,32277,6858,67545,4053,25977,5238,89586,81711,0,82373,33441,63065,58709,16026,31718,20133,108051,30263,29545,72149,0,23515,0,90933,105793,0,63242,28761,48088,18472,0,147121,0,35032,0,0,64299,151415,84004,0,27566,53493,38012,25288,51091,0,27410,37109,103636,0,105436,11292,74053,27193,0,18212,0,0,38929,0,4134,6486,0,47831,17333,35236,7121,44835,202972,134355,13061,0,0,0,0,15275,11857,23886,3104,0,11913,17449,1541,16733,0,41220,0,0,0,4887,1972,0,0,11842,75471,3813,18507,539,37942,0,7640,669,95804,9757,3822,5257,72239,5161,0,0,14048,150524,0,110396,0,0,0,0,0,0,0,0,0
51801,0,10522,15242,0,3418,47878,8529,0,74714,6342,93228,0,0,13422,47935,16147,10393,69461,34650,9060,0,20311,2036,46581,141668,28646,207048,59635,135286,40659,17142,0,32872,6349,0,0,84559,17409,0,169363,98449,35042,19253,19588,16736,8292,35794,22255,7576,11368,44306,80135,38570,3402,122133,141276,25925,17066,65660,16605,0,50753,280337,0,9580,140608,77317,25408,8651,84267,19228,179626,31302,13663,9218,7545,17233,27128,29768,10487,59594,4027,37858,9250,71172,128692,0,104035,43489,62191,87058,12336,30824,11832,96334,27968,30087,66529,0,10159,0,103981,101650,4153,62654,28671,50733,19314,0,140926,0,28392,0,0,65082,109839,90859,0,34564,63147,38504,22931,44516,0,29267,37494,104603,0,101217,11719,24835,27542,0,29245,0,0,58036,0,3055,15678,0,48784,14501,30141,7758,34749,207711,133874,11791,0,0,0,0,0,0,23402,1670,0,1774,19922,2053,19461,0,7994,0,0,0,0,2527,0,0,15184,73149,4221,17568,468,31832,0,9911,690,111857,7293,4855,1392,88056,14392,0,0,10873,132524,0,122203,0,0,0,0,0,0,0,0,0
43160,5938,9323,13951,0,25528,36734,9353,0,76471,5725,101075,45200,0,20938,55190,18873,44845,80272,21458,13598,0,14911,7748,30045,151957,30627,224219,111157,100736,49469,8689,0,75995,44066,61910,0,76053,26912,0,188762,97062,15168,29677,25295,18255,10526,33231,21628,7783,11727,49455,94885,45408,11385,164099,149690,29318,15726,101478,55878,0,44570,245025,0,6380,123622,72443,122629,28051,73946,17055,168294,29999,58246,8403,6624,48893,25504,24522,9149,60148,4650,43153,10115,38833,148601,0,104382,51475,63970,110520,13106,22092,9932,100692,23936,26150,53625,0,13676,0,114275,75378,13129,46087,24167,43326,14453,0,115739,0,6374,0,0,66931,92823,91100,0,42840,63618,32266,20138,53658,0,31691,40170,96456,0,58440,15252,22211,24112,0,48176,0,0,61867,0,2096,20004,0,42346,25123,27004,9741,27981,187055,132982,12783,0,0,0,0,13527,12350,22896,4206,0,15830,23621,0,20910,0,36303,0,0,0,5567,3247,0,0,16033,62451,3998,14719,8568,42243,0,9884,0,91826,11665,6369,8599,92961,30953,0,0,8425,120851,0,111570,0,0,0,0,0,0,0,0,0
40178,5680,9299,11481,0,25280,56468,10787,0,80149,5018,102397,47117,0,36028,70139,18894,57844,100184,17504,13395,0,16849,5275,37504,155835,43021,247756,112908,84963,52134,7099,0,78436,59039,66486,0,85897,34939,0,188590,94894,48773,33518,25133,21748,11307,26931,16872,6415,13770,51268,98316,44010,9869,173032,142336,25505,13482,110577,77211,0,42745,291522,0,6845,177978,40716,126127,27740,72833,15885,155917,18149,63880,8639,6652,67743,22423,20330,11053,55881,6452,44374,9215,26642,168986,0,122856,56596,67655,152820,18212,23004,12687,99053,33933,22301,54041,0,11881,0,117315,100258,22669,31912,20721,28223,21448,0,112367,0,7293,0,0,68004,87024,82267,0,45855,55545,21926,19545,37940,0,26325,41880,92652,0,84882,9778,12485,5902,0,50727,0,0,69832,0,1740,22514,0,33177,36755,25062,10495,32412,190668,124988,13036,0,0,0,0,12979,12974,22597,5737,0,27765,24361,0,18634,0,40411,0,0,0,5948,4176,0,0,16034,54228,5097,11763,20761,44473,0,9826,1262,112758,13543,7386,7108,95412,38174,0,0,7698,111093,0,92908,0,0,0,0,0,0,0,0,0
28212,4955,8762,9427,0,18474,58592,9243,0,86813,4440,124096,26693,0,49716,77204,17774,85936,127677,17827,10385,0,18796,10077,34969,144463,64782,280103,105990,78150,46318,7691,0,77711,62601,41619,3999,80588,44046,0,182589,85295,56017,42987,26219,22506,13135,13605,16485,6764,12306,58138,103862,39888,9019,188605,135429,23276,12262,123290,70731,0,45918,216772,0,6781,183559,16117,126470,24910,72293,15759,142609,8915,80916,10227,6945,78392,19101,19281,6903,52986,8298,40508,17292,13617,181153,0,114728,64768,71014,182201,17757,22624,14014,89078,78867,20254,54239,0,8153,0,113803,102943,30470,33725,17977,58089,23025,0,90887,0,21720,0,0,70134,91480,29993,0,26361,49375,14547,17990,38395,0,29321,50575,89831,0,80612,10386,6189,4654,0,52373,9383,0,66921,0,1534,21109,0,29251,45616,24246,10022,31691,167832,115590,14706,0,0,0,0,12549,17737,20702,1506,0,28346,25684,0,18718,0,36077,0,0,0,5175,5448,0,0,17175,49101,1471,10597,46395,53803,0,9944,2182,110045,13588,10105,2783,95433,41243,0,0,6288,65220,0,91188,0,0,0,0,0,0,0,0,0
33819,4077,7781,8597,0,26689,56986,6347,0,94362,3585,155571,47574,0,56468,81888,13602,108002,137949,17044,26878,0,21968,14799,30932,121808,95131,277878,85076,52011,44234,6719,0,74952,54069,57437,6515,84247,66207,0,148844,64496,60924,54984,24973,20621,12150,15271,13796,6610,18079,56732,114747,37938,9280,185271,120498,22537,10069,132240,49575,0,47257,244675,0,4312,182609,1252,134701,27285,78565,17975,143576,1508,88977,16315,8476,87019,15173,13601,4353,56176,8232,42914,28699,18518,176851,0,101201,85097,81399,202920,14301,21576,11059,98914,117354,17146,51714,19289,14861,6786,60394,114821,32316,28945,13540,90708,23135,0,68674,0,22134,0,0,70834,83994,25638,0,25074,27531,13616,12075,39234,0,27664,44301,76648,0,71599,6413,7686,6897,0,58938,25575,0,49468,0,1286,20247,0,30260,51751,21033,8765,21698,174947,105599,16805,0,0,0,0,12479,15486,22081,7157,0,38561,24528,1451,16769,0,29673,0,0,0,4614,5922,0,0,16975,37721,4624,8915,90276,56264,0,10927,2576,99802,13177,12887,3594,93164,40994,0,0,6453,87854,0,84953,0,0,0,0,0,0,0,0,0
41095,695,7694,6965,0,27771,59318,4457,0,77220,3187,187742,53331,0,67858,87312,12101,121069,150519,18372,11898,0,9279,14589,21940,68585,125802,304811,6857,30287,30227,6357,0,76595,51694,53993,11709,84364,80220,0,140436,40897,67577,92670,27230,18801,11686,16091,20538,5098,5843,27794,130926,37714,9500,190660,109925,22896,8514,147547,19848,0,48464,171108,0,5205,185118,1998,143558,34984,67766,13519,143343,0,47437,17588,4352,101699,13733,8114,6078,57268,9385,37062,30186,15016,173759,0,91186,93098,93989,241066,14109,21437,9610,108915,139930,12076,17860,33738,16256,9127,25320,112712,36509,24268,12436,111345,23398,0,72031,0,20824,0,0,73938,89991,40911,0,17115,4581,9555,10604,39681,0,26474,18207,73714,0,69428,2407,7814,5378,0,70049,36556,0,39303,0,1326,24311,0,28723,54016,16740,5695,14748,177764,87879,9350,0,0,0,0,13510,15724,23181,8661,0,36801,24565,1439,18271,0,26296,0,0,0,0,734,0,0,19605,16758,4238,8617,127312,41702,0,10381,5070,92863,15645,15791,3336,92452,41648,0,0,6944,93639,0,83936,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
