Muscles,ASER,BWM_DL02,BWM_DL04,BWM_DL06,FLPR,BWM_DL01,BWM_DL05,BWM_VR08,BWM_DL07,BWM_DR07,BWM_DR05,BWM_VR04,URYVR,BWM_DR03,BWM_DR01,BWM_DR06,BWM_DR08,SMBDL,BWM_VR02,SMDDR,URYVL,URAVL,BWM_DR04,BWM_DR02,IL2VR,IL1DR,RIPR,OLLR,OLQDR,URADR,URYDR,AVHL,CEPVR,IL1VR,BWM_VL03,URBL,CEPDR,BWM_VL08,URXR,BWM_VL04,RID,RIR,ASKR,AVAL,BWM_VL02,RMDL,SIBDR,RIGL,ALMR,AVDR,AVKL,RMEV,AVL,SIBDL,RIS,CEPVL,RMDR,RIBR,OLLL,RIML,RMEL,SAAVR,SIAVL,ADAR,PVT,RIPL,AVAR,BDUL,SIADL,SMDDL,excgl,AIML,BAGL,SMBVL,AIYL,RIFL,BWM_VR01,RMER,SMDVR,ADAL,SIBVL,RMDVR,AVKR,AVHR,PVPL,ASHL,AIZL,AVBR,AVBL,ASGL,ADFL,AWAL,BWM_VR03,AUAL,ASJL,RIBL,ASIL,ASKL,AIBL,AFDL,SABD,AWCR,RIMR,ASIR,AVJR,AUAR,OLQVL,ADFR,DB1,RIGR,AIZR,ASGR,URBR,SAAVL,IL1DL,SMBVR,AVJL,RIFR,BDUR,RMGR,AIMR,RICR,PVR,DVA,SMDVL,PVCR,PVCL,IL1R,FLPL,ADEL,ADER,DVC,SIADR,SIAVR,PVPR,RIH,PVQR,AWBL,SABVL,SABVR,IL2R,RIVR,BWM_VR07,RMDDR,IL2DR,AIBR,IL1VL,RMED,SAADR,RIAR,RICL,RIVL,BWM_VL07,SAADL,AINR,AINL,RMDDL,RIAL,BWM_VL05,CANL,ADLL,AVEL,BWM_VR05,AVDL,IL2VL,ALML,SMBDR,AWCL,ASEL,ALA,AVER,ADLR,CANR,AIAL,ASJR,PVQL,AIYR,RMDVL,AIAR,AWAR,BWM_VR06,IL1L,RMGL,IL2L,AWBR,AFDR,ASHR,URAVR,URADL,OLQDL,URYDL,IL2DL,CEPDL,URXL,BAGR,OLQVR,BWM_VL01,BWM_DL03,BWM_DL08,BWM_VL06,SIBVR,Other,Neurons
0,136118,34002,15124,8472,0,8215,6279,0,10372,15171,0,0,0,0,0,7036,660,122375,0,53812,44929,0,23612,12379,0,31350,13503,5654,9469,7636,39746,30134,19020,0,57353,252077,63008,0,176657,71999,104871,95554,27413,140894,4715,13129,61630,99504,148818,34888,126804,9882,99906,49754,9889,137836,26921,100357,14449,189704,0,98481,68723,270208,148149,11719,104818,0,72981,108113,0,0,69692,113918,119812,0,0,0,97698,16110,125844,3758,160973,145803,44966,0,186052,129568,58183,0,150446,7428,0,128100,0,122604,21981,0,189623,79555,0,266200,399934,88677,51936,74197,47392,161226,0,60906,84080,64243,86583,213569,12393,101797,20813,41808,66383,36088,34692,409537,173223,117345,170588,27972,93886,7704,0,0,0,31835,2795,35601,46489,73890,0,113949,0,0,17750,234348,0,55948,18325,195591,0,0,231032,43661,135406,98727,22158,24211,159186,17110,19931,129196,4096,0,52998,57608,0,18700,0,3015,158757,82030,162779,0,55439,44500,0,0,20211,0,196319,18205,50967,94197,0,19706,22078,12402,78872,24159,205320,0,8194,93371,22591,4576,98746,90368,226545,0,15365,4590,7458,0,80247,0,0
0,139477,29270,13383,7542,0,8460,5870,0,9085,34150,0,0,0,0,0,8056,654,123666,0,49935,43721,0,20985,11513,0,30321,11873,5507,9483,7433,38621,29923,13373,0,56782,244433,61803,0,178009,74153,93621,90797,21094,171240,4256,12485,56911,99657,145246,60148,109173,9678,93280,46737,8972,132751,24871,80945,13524,185693,0,99477,77289,275179,158625,12188,81605,0,58659,98283,0,0,66548,117438,142955,0,0,0,73885,23551,111052,4259,156501,147277,41811,0,183533,129319,59691,0,168005,35144,0,135291,0,121953,36608,0,223255,62962,0,254975,408605,87785,58794,97952,35969,159813,0,60822,83433,68779,80898,200245,12186,104084,18695,50571,81557,45993,33586,400994,177155,107362,169745,25957,96367,7273,0,0,0,30282,4077,38416,52400,118031,7054,103686,0,0,18925,245113,0,61450,18732,209539,0,0,216742,65876,137154,107719,23104,23301,160389,31919,19892,119431,3685,0,58653,63241,0,16763,0,6754,163913,106344,157940,0,57598,44286,0,0,23994,0,212318,18756,53996,91704,0,18317,19116,14365,79695,21481,191933,0,7587,83804,24762,4571,99296,85193,217162,0,14005,4409,6422,0,75337,0,0
0,138523,25498,14032,7459,0,7328,0,0,0,0,0,0,0,0,0,8730,646,132754,0,42989,32568,0,13980,11256,0,27347,9317,5279,10619,9479,39876,31572,17224,0,53542,197522,54847,0,178996,60109,67435,94197,19166,191170,4159,11968,63759,90244,157571,126018,85938,9690,63045,46979,8269,119471,19374,55536,10657,155849,0,127026,90077,231353,162793,12033,57372,0,47591,77495,0,0,60851,103479,167028,0,0,0,58421,39889,85773,5374,188059,113560,37354,0,159335,107385,73145,0,174606,115748,0,136975,0,120182,83944,0,252364,23923,0,218569,402985,89135,68516,120629,11196,145842,0,57846,90420,84077,69349,159762,12235,103654,17495,69635,107659,64536,36005,424716,175009,108059,170298,22907,54985,6918,0,0,0,31767,9108,35735,64745,108325,19454,67445,0,0,20530,251189,0,68045,18753,241608,0,0,195933,59888,159406,125422,25177,20482,149179,31256,18974,113888,2996,0,84311,64388,0,15448,0,34501,155975,122215,151809,0,69407,39710,0,0,21754,0,243659,23172,68962,89538,0,15188,16181,14729,76934,23698,171829,0,7787,79415,30704,5062,106009,84422,206937,0,11062,0,6584,0,70069,0,0
0,134990,22489,15129,7139,0,7275,0,0,0,0,0,0,0,0,0,0,0,132547,0,41260,16759,0,0,0,0,21890,6081,5256,10957,11858,41811,34473,13484,0,48530,221589,47831,0,175259,81722,57977,95936,17463,195862,0,11850,71521,72506,172734,136723,58373,9030,50552,65275,6876,113103,13301,42579,9104,127874,0,150461,88968,202359,158959,10923,68841,0,47332,74974,0,0,53967,124949,174196,0,0,0,34752,55878,71268,6199,203389,114260,32400,0,158545,93418,111381,0,181983,152878,0,147224,0,122101,96343,0,256711,29176,0,156291,375579,91484,72607,129749,0,125871,0,55778,115349,95018,59530,146954,12082,102235,17388,75738,110831,79900,47264,419504,179096,119956,171925,21682,26251,7871,0,0,0,39761,13065,33637,66320,100470,20908,51539,0,0,21181,250202,0,66530,18896,280564,0,0,171054,64555,146163,129652,28073,23281,138973,29803,18371,109118,2729,0,88210,59889,0,14527,0,59140,163670,163684,129619,0,79093,36032,0,0,18052,0,261569,21561,71437,74966,0,12844,15501,14879,66716,22516,183475,0,8546,69949,35144,6455,112306,82406,227278,0,9284,0,6191,0,69462,0,0
0,134576,20671,15326,6981,0,7296,0,0,0,0,0,0,0,0,0,0,0,132808,0,41644,10060,0,0,0,0,16637,4414,5327,10268,14429,44276,33397,15992,0,44459,213641,46091,0,172788,81474,54779,113366,18026,188643,0,11777,79827,50673,178890,140760,49803,8841,46466,77001,6476,109084,9926,29135,8374,135667,0,161228,83712,195749,144410,9433,70775,0,38319,73027,0,0,48427,132928,192283,0,0,0,31975,63683,61040,11203,204931,104335,33579,8123,146189,93897,130718,0,182272,173108,0,148172,0,134402,87830,0,246091,33614,0,122557,357385,93345,68545,140981,0,118176,0,53361,141174,99657,56380,149452,12396,104835,15610,83268,110790,80753,56457,411585,180511,124778,158107,20463,15396,8676,0,0,0,40912,14598,33625,60879,95347,19918,49396,0,0,22009,262230,0,67258,18751,314911,0,0,141695,68862,148085,120628,28718,24556,138014,30381,19238,105329,2535,0,92384,52849,0,27721,0,64246,160477,203468,103797,0,78328,37282,0,0,15699,0,270705,23045,76187,69729,0,11632,15147,16278,70085,23265,186040,0,10155,68229,40083,7551,113612,84274,222469,0,0,0,6258,0,68366,0,0
0,114419,19526,16416,6879,0,7648,8033,0,13599,12016,0,0,0,0,0,0,0,149835,0,43152,1797,0,0,0,0,10700,1032,5606,6450,17621,36034,29947,22634,0,36155,199545,38631,0,157306,80103,55409,118587,23900,132925,0,11646,71506,41561,196112,146874,36550,8702,26477,95104,4780,101504,2049,14695,7745,148088,0,182707,75746,198666,125632,4586,73536,0,35036,45282,0,0,49814,131741,241600,0,0,0,7869,106632,40933,18566,208348,87941,40413,45718,122980,82770,149172,0,178478,136560,0,140094,0,150053,86340,0,230989,44467,0,95400,303193,97001,48889,145771,0,82028,0,32544,211383,107400,47413,156522,12455,104979,7711,82774,94614,72137,74949,367940,176947,131431,124450,23211,8846,9307,0,0,0,41537,18686,31161,72162,85466,18046,58107,0,0,25070,224113,0,58126,21428,440279,0,0,105400,77998,129247,123450,31032,38358,125745,29918,19306,96023,2336,0,113373,53560,0,34898,0,77571,147248,267120,120432,0,81130,43019,0,0,7950,0,249454,23231,83970,66673,0,8215,17744,18484,85318,22506,180953,0,14195,45357,48322,7436,131008,94827,184694,0,0,4249,6634,0,62154,0,0
0,104079,17196,18029,6122,0,0,0,0,0,0,0,0,0,0,0,0,0,149205,0,42074,0,0,0,0,0,8421,1988,4835,5407,18599,30302,48439,23952,0,0,189585,33325,0,144454,78648,45535,90298,47300,143936,0,11360,71286,48213,219146,129746,33996,7249,18092,90634,3742,92504,0,11091,7955,253433,0,214730,59215,184163,120820,2979,51071,0,49487,28819,1962,0,45158,123473,287987,0,0,0,7561,165628,51024,23951,177014,79353,48915,77520,121936,44578,173392,11711,177166,137066,0,142315,0,155112,115985,0,248532,51187,0,83833,288654,99192,22733,131152,0,44151,0,22272,264809,110466,39215,106025,12444,106595,23334,60245,89010,90995,81714,301148,193222,142337,46377,19290,7142,10131,0,0,0,63514,20455,31613,76143,77437,18089,64725,0,0,23888,165425,0,35957,23605,485193,0,0,91258,87727,138229,135965,28990,56204,116361,23820,18948,87874,2890,0,118846,64529,0,40126,0,91747,131563,281362,102586,0,81098,49107,0,0,9290,0,245500,17474,99475,67170,0,8933,11148,21215,94963,22831,183033,0,14448,31045,58888,7748,130198,112260,152476,0,0,0,6486,0,81991,0,0
0,79919,16048,13032,6758,0,0,0,0,0,0,0,0,0,0,0,0,0,73376,0,7455,0,0,0,0,0,8580,1369,4263,4766,17648,26126,35553,0,0,0,175057,28511,0,130648,43371,9681,71033,61338,154576,0,4654,54011,42782,184471,44276,0,0,0,74308,0,8541,0,6904,8660,241569,0,180663,17890,120250,101002,2634,5553,0,62962,4689,0,0,38006,8816,103683,0,0,0,3506,136451,23799,0,120920,20754,6520,86237,23441,37252,73068,0,35364,63787,0,77296,0,114522,39615,0,182559,32171,0,25952,221459,68174,3141,90155,0,28070,0,10388,240836,0,32165,74819,12148,10371,16175,23075,66269,110865,66625,96032,108133,74621,18457,6483,2510,11024,0,0,0,55224,3018,0,32051,0,30538,18622,0,0,13973,40599,0,20974,22951,352900,0,0,48512,1911,102342,31895,0,31952,30365,2572,10706,17725,0,0,6526,49690,0,30752,0,0,21256,205163,20488,0,71571,45488,0,0,3887,0,170965,7943,78374,59562,0,9714,9241,22096,57288,20906,59841,0,13740,14517,62575,7586,97719,120353,87536,0,0,0,5027,0,73660,0,0
0,96971,16582,20124,5818,0,0,0,0,0,0,0,0,0,0,0,0,0,175810,0,39771,0,0,0,0,0,9521,0,3883,4732,19020,22948,43569,13303,0,0,173639,27490,0,126658,73253,67897,76238,64830,173343,0,11353,94690,56579,199373,80232,30472,7956,22695,95758,3528,82552,0,14140,9304,322286,0,179707,50631,121809,106076,2231,21013,0,73836,20601,15142,0,33671,123297,287854,0,0,0,8416,178530,69291,23715,156740,57144,58505,150971,118588,47237,142486,30624,154242,136338,0,145369,0,131881,140357,0,247509,56250,0,64876,264977,102324,27784,107043,0,52454,0,5471,328905,107861,26592,62702,12609,117202,21152,37308,87951,132279,92465,211141,194621,161921,19149,5002,8124,10922,0,0,0,96389,20315,29915,79444,71713,54216,61420,0,0,14733,143339,0,30175,24124,486876,0,0,75844,92605,178298,139212,0,64757,108992,17281,16206,76661,0,0,114097,56175,0,43963,0,106694,98145,298310,110949,0,79457,47872,0,0,19042,0,225224,14156,109763,66494,0,9412,7579,23965,79825,47170,189008,0,14960,15880,63281,7949,113466,129711,124538,0,0,0,5711,0,87716,0,0
0,87062,12947,12276,5529,0,0,0,0,0,0,0,0,0,0,0,0,0,218591,0,32897,0,0,0,0,0,11026,0,3255,6828,18574,14711,36170,0,0,0,149913,21635,0,116932,32213,54756,85039,79986,157444,0,11494,99748,64116,157588,82672,27126,7084,30281,77590,3633,75677,0,18028,11052,354565,0,113383,55606,93052,79308,3134,15331,0,62488,21842,33613,0,22191,122531,291393,0,0,0,10544,187121,112675,23274,142880,42819,59552,241589,135828,69914,100076,38883,130814,120440,0,148412,0,121302,151788,0,249656,60937,0,40339,246480,101391,40676,72579,0,52740,0,5093,395612,98238,17728,45091,14311,128105,15557,48250,81846,160831,91548,191971,227897,178266,23574,2104,12336,14027,0,0,0,99587,18090,30492,79058,68807,76048,50116,0,0,19043,160230,0,30831,24943,470005,0,0,70232,99355,182765,120903,0,63748,100923,15325,12856,50098,0,0,88202,62208,0,40929,0,114273,97559,299516,158815,0,77849,48064,0,0,34699,0,182138,16256,121528,79281,0,9966,5843,21632,67020,99406,209467,0,17769,10974,57019,8781,101583,144030,107161,0,0,0,4821,0,47496,0,0
0,71836,9182,16586,5504,0,0,0,0,0,0,0,0,0,0,0,0,0,206662,0,23151,0,0,0,0,0,11989,0,2662,10621,17288,13770,22289,0,0,0,123588,14922,0,77584,16789,71104,66050,95638,179476,0,9933,123561,73610,128615,89281,24008,6098,34084,54372,4027,69809,0,15591,5143,375885,0,35588,45648,86527,60804,4650,7756,28629,39356,25427,49196,0,24506,134847,284039,0,0,0,13774,174348,98670,21421,124830,17486,73352,294053,187745,80821,94080,59550,103010,99593,0,157901,0,113563,161181,0,238355,65758,0,25851,180944,84061,53626,57928,0,48565,0,13814,453808,80429,14710,20196,16597,124297,19195,51839,65285,131776,141204,173829,241471,230021,10508,2819,20154,9607,0,0,0,99625,17368,29037,74906,64567,93376,46882,0,0,22004,195371,0,37808,24794,397370,0,0,60673,105350,147294,132957,0,72532,91658,38284,8516,39648,0,0,64297,52610,0,31475,0,78143,104938,285765,194562,0,83320,46999,0,0,50997,0,135457,10459,147758,88951,0,8553,6430,15431,37550,122396,225678,0,20600,10395,40426,12683,94692,155300,96754,0,0,0,4070,0,87297,0,0
0,68502,13232,15562,6266,0,0,0,0,0,0,0,0,0,0,0,0,0,214921,0,19877,0,0,0,0,0,15697,0,2701,7892,15934,10041,18991,0,0,0,115195,12899,0,51789,6732,62097,64752,119560,153147,0,0,111648,73816,116286,97521,25336,6036,36296,67040,4446,57579,0,18122,6559,347586,0,3783,27987,72350,49085,6753,5869,66061,18153,16085,56434,13470,22298,136674,277565,0,0,0,16161,215372,67878,14931,93829,29975,72275,349160,279068,93572,92894,64689,70126,60752,0,156476,0,130998,161969,0,195657,66773,0,48288,128636,64223,58669,75128,0,9635,0,46118,539678,75759,13845,44740,19128,108583,24445,53149,44967,117257,196009,142423,265480,290029,34603,8117,37998,9725,0,0,0,91658,17329,29184,60240,58845,142886,38929,0,0,30862,134010,0,23939,21837,325425,0,0,40192,104233,135104,152806,0,86791,82706,54399,4165,30590,0,0,54728,44082,0,13343,0,56545,111609,261343,245545,0,66629,49523,0,0,52099,0,77546,7636,175488,120716,0,6834,5558,14774,50162,115860,198554,0,18287,8121,14199,9005,90279,199837,95687,0,0,0,3532,0,92011,0,0
0,86087,16670,28201,5980,0,0,0,0,0,0,0,0,0,0,0,0,0,165702,0,20025,0,0,0,0,0,16077,0,2737,7506,14010,8346,12458,0,0,0,132632,14072,0,60450,4192,41967,60861,135267,105738,0,0,107010,62833,120257,97578,23409,6286,35990,81273,4871,44665,0,23198,7281,316878,0,5996,31194,57840,41074,8932,8208,102965,16122,21032,81527,27126,18721,135088,243567,0,0,0,19394,245731,55561,9130,61303,44542,68850,371332,321580,117465,101391,85943,43556,42159,0,161925,0,135930,149844,0,182251,66172,0,76708,92642,53886,54586,68805,0,22013,0,94130,542657,77794,14337,35478,19588,103761,42332,53856,33360,100846,228193,124653,239425,329589,40087,10680,48355,11761,0,0,0,80118,13381,30543,41831,50925,175308,32211,0,0,38522,74029,0,32467,18897,269491,0,0,37990,106075,97715,197700,0,91369,72692,49939,4022,25324,0,0,40897,43432,0,41971,0,70446,110985,250443,250102,0,52734,51227,0,39767,49219,0,68959,4837,186526,96434,0,6053,14437,11912,56551,112939,182037,0,13022,8408,11582,6879,91630,224968,109094,0,0,0,0,0,110519,0,0
0,78037,18023,29184,5866,0,0,0,0,0,0,0,0,0,0,0,0,0,76547,0,16735,0,0,0,0,0,17486,0,5520,8286,6913,8773,7468,0,0,0,124308,17943,0,57745,1868,36020,65482,150933,72234,0,0,68782,46557,53725,100943,24337,5709,33831,84700,5007,31125,0,29850,4966,291354,0,4750,38148,48065,20288,0,9856,122026,12982,14205,98853,46396,20057,126099,219317,930,0,0,11020,249733,113636,4770,22847,31447,66967,385735,294949,154402,113078,105961,37920,37707,0,158991,0,153205,139520,20057,196040,65787,0,103338,81695,43351,81585,57737,0,31436,0,139589,474759,73834,13147,24238,4207,111216,58550,51624,54451,54966,248183,115325,114831,315606,51054,13522,41647,17132,0,0,0,51157,8522,32653,39296,47850,211046,26777,0,0,40664,53931,0,16581,15193,200068,0,0,29072,103215,76623,166084,0,85973,63808,56411,2675,20881,0,0,30353,22321,0,63731,0,87255,107562,255832,230288,0,50286,55931,0,41569,43121,0,64367,4656,228331,96363,0,5517,945,10357,47924,110906,162652,0,4292,4058,4311,1595,80806,239528,114112,0,0,0,0,0,123190,0,0
0,105328,19777,31686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78888,0,14553,0,0,0,0,0,16741,0,12760,9102,6126,9101,8594,0,0,0,122136,19539,0,61817,1247,84964,65795,160846,57487,0,0,57317,50905,48435,87546,27063,6168,30329,71629,4913,28858,0,37295,4376,257977,0,3968,39625,37897,5034,11414,11211,152376,13379,18808,112214,41646,37711,126711,212484,2405,0,0,20009,240478,154760,3662,10053,31560,73726,367984,385788,160153,109794,129511,57902,26127,0,165829,22009,139983,131736,34521,198133,43476,0,136424,72163,40698,93316,45665,0,33438,0,176534,399443,70185,17902,15670,13913,102457,48752,66046,73016,37462,262810,100657,160384,357379,41161,15376,41723,19765,0,0,0,106243,6678,36696,44436,45408,238094,48193,0,0,43305,57855,0,25510,13003,167275,0,0,40614,91919,65508,119728,0,72996,60918,58245,3315,22041,0,0,23521,40610,0,113514,0,99737,102425,245813,211585,0,52817,57072,0,27732,44718,0,67911,6020,262107,100183,0,5075,22850,9351,44293,98536,147547,0,7961,7405,17095,3881,69195,242227,126930,0,0,0,0,0,85812,0,0
0,119948,17648,27882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77621,0,14558,0,0,0,0,0,17053,0,15846,9853,6098,8764,8367,0,0,0,114855,21068,0,63552,899,88845,70245,172704,53029,0,0,45885,52256,36547,101918,28396,5676,29902,59965,4898,25900,0,41399,3747,252070,0,3678,39673,31969,2306,12137,11862,162732,12466,18218,117289,38720,56918,126893,208293,7610,0,0,19644,238143,162268,3029,9451,36382,68271,358339,407557,183364,113437,134778,62734,17206,0,163848,28728,138211,130368,34941,198210,34161,0,158332,66716,38480,103522,36384,0,36891,0,177535,359785,68696,14759,10193,12346,100127,46733,70926,83597,31014,256409,93417,154698,385949,36630,17246,39519,18281,0,0,0,91664,4905,36587,45738,43762,250078,51819,0,0,43017,58184,0,24142,12662,149879,0,0,42480,90853,60487,102775,0,67108,56992,56672,3080,20934,0,0,21900,42352,0,137726,0,97384,99507,218666,214533,0,57747,63187,0,27056,48102,0,68827,5156,261255,97881,0,4653,22322,8821,38125,92564,134449,0,8331,7159,17903,2975,64197,234702,125910,0,0,0,0,0,66529,0,0
0,156108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83229,0,15913,0,0,0,0,0,17222,0,15425,13267,6136,9770,23017,0,0,0,68166,22897,0,44116,0,87297,90757,194133,44970,0,0,20283,76268,8321,139317,30858,5202,26574,37835,4587,12488,0,48988,2422,182439,0,3697,41054,17974,2047,11573,14101,188119,9034,12603,133178,38888,128852,123926,202137,28019,0,0,16483,215069,121855,2217,12044,51023,73690,339281,405284,206368,92947,151836,67012,25500,0,147409,21762,128239,121865,31244,171121,21666,0,203957,57889,64369,89523,19935,0,37676,0,160639,230571,67781,7004,13042,10414,107359,21809,63707,109190,25724,238047,68259,160114,467378,21064,18218,48102,15488,0,0,0,72650,4127,36739,58720,40204,248981,55785,0,0,40385,59304,0,23067,13332,129851,0,0,25819,89025,58992,87077,0,55713,75054,60790,3028,19378,0,0,20760,44021,0,142829,0,106590,91243,135131,227146,0,126542,70773,0,52958,53757,19546,69548,4709,224622,106151,0,4931,14512,1860,22640,63244,127653,0,9177,6874,20855,3604,58617,194096,158821,0,0,0,0,0,41387,0,0
0,157141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73079,0,16050,0,0,0,0,0,15276,0,34248,14715,7555,9392,42619,0,0,0,78859,23316,0,35490,0,36505,119695,217996,40407,0,0,13270,53982,24096,127389,31296,5204,24851,16204,4755,26540,0,58964,3710,124431,0,5870,33483,15041,1529,7834,14159,175704,8958,6762,155759,30241,183104,123713,223162,77115,0,0,17336,198051,59636,2246,15671,68476,61316,283491,378349,198085,98280,133742,70910,31288,0,153058,17639,89989,90537,28237,139423,22641,0,214936,55533,68654,96678,28107,0,34971,0,122989,124682,64958,10184,14976,9201,103382,20142,46925,108719,25215,231443,49660,174162,464435,6952,19063,90024,29630,1774,0,0,60649,4845,33212,75311,39942,246897,62460,0,0,35832,59982,0,18222,16313,154944,0,0,35453,83724,61371,76434,0,55130,43785,75639,3825,19381,0,0,24254,60860,0,112240,0,109350,85641,137193,218148,0,167853,85661,0,159788,70195,16407,73537,4233,199537,89228,0,5813,48053,9936,20078,35796,124420,0,8374,7995,21291,9765,55537,235916,203878,0,0,0,0,0,16672,0,0
0,123005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29827,0,14174,0,0,0,0,0,13029,0,44060,17677,9619,8438,65691,0,0,0,84831,16640,0,4506,0,53412,162311,232882,51271,0,0,1315,54858,18956,87162,9307,3832,25278,19388,609,42023,0,42121,3930,89793,0,7914,25974,9990,1234,3137,13939,127085,9357,6220,171741,46089,232528,67193,197431,102359,0,0,15457,186180,27116,3415,11838,65486,52281,268014,279286,170723,78616,80665,73966,14784,0,180629,7675,28155,68289,32319,132900,16113,0,297956,19377,83107,68994,43701,0,1683,0,70662,69561,65524,11491,14521,8676,38613,37156,75145,106861,23098,221750,38000,138520,367366,2566,19767,117662,39677,8041,0,0,46204,5363,11213,104277,4264,225089,68242,0,0,34416,66526,0,11553,16421,149943,0,0,23016,17433,52983,71203,0,67329,32390,52703,9693,14834,0,0,25271,55187,0,97496,0,108309,23837,107453,176344,0,170147,118650,0,203954,74407,12877,23242,4355,165317,42808,0,6986,39386,13207,5053,23342,80453,0,8555,9301,18009,11406,50737,194724,216873,0,0,0,0,0,6514,0,0
0,167812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84061,0,12908,0,0,0,0,0,12285,0,46442,20719,11143,8800,60171,0,0,0,73580,18082,0,6710,0,81829,236219,239007,52444,0,0,13803,53734,13507,72395,30874,3885,18270,19791,5571,39639,0,64743,4834,53818,0,11012,20480,9777,1176,0,13613,69571,11425,4891,190467,71399,273000,82294,250568,80650,0,0,13744,179704,22092,8171,20269,80238,105178,251368,313661,156898,61090,82045,76162,32928,0,178632,11518,26363,39412,32778,141588,26182,0,307641,54951,115939,65444,65191,0,36174,0,48053,106293,59012,11294,11436,7529,68110,36333,59238,86072,18551,195188,24460,119634,282247,7076,18340,163558,43074,11921,0,0,29975,11574,21418,93269,28408,202686,79153,0,0,35455,71530,0,14722,17212,113946,0,0,29311,80971,43548,73786,0,73714,47095,47280,14567,16746,0,0,23746,68120,0,50117,0,109413,78258,74218,163091,31208,164565,202586,0,214926,67795,26088,73857,6206,170183,37462,0,7383,45840,14282,30932,19593,106605,0,10003,11680,19097,14432,49848,206951,225520,0,0,0,0,0,25174,0,0
0,165686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94403,0,6406,0,0,0,0,0,10198,0,52897,20729,12318,9313,55384,0,0,0,60853,17299,0,9696,0,26769,358342,203002,24477,0,0,14342,41657,12295,76519,30433,3444,15296,27192,7039,33092,0,87716,6423,43049,0,13179,18263,5473,825,0,12615,61433,11843,3958,176504,66722,256821,68927,265594,82107,0,0,13244,157039,30861,12016,19771,77841,107285,243781,246550,140510,86709,92023,80311,30538,0,202907,50531,24044,25429,37949,162348,22461,0,326566,54628,94319,63414,120657,0,57965,0,23488,93963,56139,15572,12737,7887,62916,50000,69225,52600,13497,165815,12989,110869,194580,5048,15359,209507,49947,13504,0,0,29974,8128,19526,78540,27288,186898,83808,0,0,30479,83813,0,13910,15993,102490,0,0,25650,83759,34888,80621,0,59884,61890,50810,17043,13068,0,0,19677,121129,0,22604,0,120277,74295,51873,133658,59940,117129,258514,0,210490,68745,38117,66184,8475,171194,11552,0,7861,48941,17939,36856,10381,93128,0,9671,8634,20217,19047,46610,214375,207010,0,0,0,0,0,26376,0,0
0,143655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96843,0,7221,0,0,0,0,0,9055,0,48708,13950,14686,12718,69316,0,0,0,40422,17023,0,11076,0,4865,311705,137169,21029,0,0,14822,28215,9526,45035,29413,2795,14417,29899,8612,20764,0,147973,6815,37050,0,15571,17059,11675,953,0,10371,52988,13592,4880,145371,87577,228166,63003,234653,88512,0,0,15606,151364,37543,13784,20504,57239,105319,235077,242915,114572,110588,99775,81181,28715,0,199063,83806,21239,24198,61045,179552,46897,0,319846,54964,69153,82000,179773,0,96451,0,8002,88689,52153,33417,12444,9129,60798,56143,107042,26815,11928,122648,10012,88336,141720,7099,13193,209776,40322,10508,0,0,36411,7560,14603,65122,26479,135450,81409,0,0,22542,96744,0,8747,16274,134434,0,0,21336,83637,27298,82674,0,38516,98814,54368,13533,12763,0,0,16132,148561,0,12608,0,139558,74724,37536,96895,82076,49756,295386,3425,208718,128138,45997,69293,8195,186020,4561,0,4826,68674,21992,34642,7894,82440,0,9130,8937,20561,24363,38366,191741,195113,0,0,0,0,0,26457,0,0
0,115969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92523,0,4317,0,0,0,0,0,12607,0,25258,11642,15667,10727,66148,0,0,0,21169,14331,0,10924,0,6316,288865,83276,21407,0,0,12041,7683,12033,20318,27722,3042,14904,28161,8920,9751,0,152071,4144,30322,0,17065,16421,12831,1133,0,11835,42369,15548,5755,139711,109560,192176,52523,200037,105919,0,0,14544,144779,38737,15200,20223,39075,144323,226979,261710,121052,144663,102483,95954,32457,0,171229,95452,41104,26306,55814,190033,69151,0,350712,52743,37993,79887,189831,0,135326,0,3232,85280,43818,25070,13463,11892,56259,60867,133545,23275,9245,90713,7470,78974,91195,9456,11828,132343,0,8166,0,0,42127,6670,12398,48609,27055,85937,80220,0,0,0,113190,0,4951,15685,134950,0,0,12700,52197,20071,87616,0,42408,121801,50511,1700,16117,0,0,15112,146292,0,6420,0,176363,62152,22184,71324,96479,36060,334423,4038,229059,194170,84048,70437,7654,194047,5392,0,3840,64883,25165,37238,7472,70771,0,9168,9148,19225,27866,10071,158818,214190,0,0,0,0,0,23427,0,0
