RMFR,RMFL,BWM_VL02,BWM_DR06,BWM_DL03,BWM_VL01,BWM_VL07,AVFR,ADAR,RMDVR,OLQVL,URBR,URXR,CEPDR,RMEV,RICR,RMEL,OLLL,IL1DR,URXL,OLLR,RMER,RIGL,ADEL,AUAR,PVPR,DVA,AVAR,RMDR,FLPR,RMDVL,BAGR,AIYR,SAADR,BAGL,RIPL,RMGL,AIBR,SAAVR,ASHR,BDUR,IL1VR,SIBVL,RMHL,RIMR,RIBR,BWM_DR02,OLQVR,CEPDL,URAVR,BWM_DL07,BWM_DL05,IL2DL,IL1DL,BWM_DL01,RMGR,IL2R,URYDR,ALNL,PVR,URADR,IL2DR,OLQDR,AVDR,URYVR,ALNR,ADER,SDQL,RIAR,IL1R,AVEL,BWM_VL04,BWM_VL08,RIVL,BWM_VR04,BWM_VR02,ADLR,BWM_VL06,ALA,CEPVL,BWM_VL03,IL1VL,AVER,AIZL,RIVR,AVL,CEPVR,BWM_VR05,RMDDR,SAADL,BWM_VR03,BWM_VR01,BWM_VR07,BWM_VR08,BWM_VR06,ALMR,ALML,RMDDL,AVJL,AWBR,ADAL,BWM_VL05,ASIR,SMDDL,RMHR,SIBDR,BDUL,AVDL,SMBDR,AFDL,PVCR,AVHL,SIAVR,SDQR,AIBL,SMDDR,SMBVR,PVT,SIADR,DVC,SIBVR,ASJR,PVQR,ASGR,ASER,RIFR,AWCR,AFDR,FLPL,RIH,AVBR,AWAR,AIMR,AVM,SMBDL,PVCL,AIZR,AIAR,AINL,AINR,AIYL,AVJR,ASHL,AUAL,AWBL,PVPL,PVQL,ASJL,ASGL,ASEL,AWAL,SIBDL,AIML,ASKL,AIAL,SMBVL,SIADL,SMDVR,RIML,ADFL,BWM_DL08,OLQDL,URYDL,BWM_DL06,URYVL,URBL,BWM_DL04,AWCL,RMDL,AQR,URADL,BWM_DL02,RMED,BWM_DR04,BWM_DR08,RICL,RIS,BWM_DR01,BWM_DR07,BWM_DR03,BWM_DR05,RIGR,IL2VL,IL2VR,RIPR,IL2L,IL1L,URAVL,SAAVL,ADFR,AVAL,RID,AVHR,AVKR,AVKL,SIAVL,RIBL,ADLL,RIR,AVBL,ASKR,RIAL,SMDVL,RIFL,ASIL,AVFL,Muscles,Other,excgl,VB1,SABD,VA3,VA2,DB1,VA1,VB2,Neurons,CANL,CANR
0,0,12334,5278,0,22800,0,0,0,86742,21726,11749,4824,26051,0,4185,0,12068,9410,7753,44449,5219,22715,0,11170,0,144364,20014,22674,0,84717,74446,0,9469,94020,14381,96445,36695,51813,0,0,20594,49425,47629,184852,29185,3768,20504,46690,3333,0,0,2830,7206,0,63129,7000,13516,9140,76697,3154,5132,22214,19115,42917,6907,0,0,23415,3266,53039,27368,0,34182,27649,10231,0,15893,0,5941,8382,34576,46646,12561,50862,12032,8584,2789,45303,56087,15014,14449,0,3730,12329,0,0,56712,0,0,13676,4280,0,5777,19562,35423,0,44577,34492,0,0,0,21652,0,89493,44703,12001,24040,2538,54147,68873,0,0,0,0,0,0,0,0,3416,52515,0,0,0,32849,12392,86709,0,5591,0,0,0,0,13785,0,0,0,0,0,0,0,36435,0,0,0,19732,20771,29330,127042,0,2448,8040,3019,6609,40186,11123,12405,0,119929,40012,3271,11633,48696,11390,3968,40647,30690,0,0,0,0,61294,11086,4017,6842,13583,12472,7715,66154,0,38246,29142,0,16421,27444,15789,49205,0,18058,20340,0,19836,50431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11647,4830,0,21757,0,0,0,84257,21990,14044,4586,27336,0,1748,0,13606,9355,7618,43274,5422,20707,0,12594,0,138718,19201,23606,0,81782,64655,0,9911,99726,14221,94642,35260,44421,0,0,19420,57238,45621,190775,37818,3452,20954,46888,3212,0,0,2682,6528,0,51262,5700,13442,10017,73849,2772,5297,22556,21804,40205,5934,0,0,22514,3395,51322,27418,0,39182,23191,10171,0,16252,0,5310,8289,33738,52596,11656,39892,11600,7013,2851,43927,56342,14441,15303,0,3662,11261,0,0,60440,501,0,13447,4444,0,6553,14999,26545,0,31170,38726,0,0,0,30857,0,106523,39208,14760,24645,3038,53261,64341,0,0,0,0,0,0,0,0,3291,56131,0,0,0,41958,12560,77282,0,9282,0,0,0,0,15451,0,0,0,0,0,0,0,32626,0,0,0,21467,24043,30591,124459,0,2494,6775,2854,5995,37849,16849,12505,0,114900,42373,3369,12179,49501,10890,4576,45237,29277,0,0,0,0,62587,10736,3185,7651,13417,12455,7178,66693,0,41316,33384,0,16242,26921,16398,57649,0,25774,23895,0,19213,49817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11496,5037,0,19767,0,0,0,81765,22852,16366,4856,26355,0,2516,0,14304,9141,7465,38809,4558,19758,0,16917,0,135306,19798,21924,0,80595,52073,0,10482,94712,12461,89159,31796,37860,0,0,19332,63112,45769,196608,48870,3917,22153,45774,3641,0,0,2613,6237,0,42359,4759,12745,11739,74288,3121,5529,22611,27500,36755,6406,0,0,22637,3360,52988,24999,0,36422,21653,9259,0,16717,0,3906,8118,34729,59467,10931,33142,10687,5783,2867,41049,52398,14451,15527,0,3874,10327,0,0,60534,2415,0,14068,4533,0,7604,12537,22354,0,28588,42633,0,0,0,36343,0,135450,24467,18412,24696,5161,50279,66002,0,0,0,0,0,0,0,0,3446,63253,0,0,0,34654,14367,63585,0,14396,0,0,0,0,16196,0,0,0,0,0,0,0,29281,0,0,0,21797,27597,32372,118298,0,2458,5613,3521,5994,35775,19982,13076,0,111699,41216,3552,11210,49586,11601,3512,45516,29320,0,0,0,0,64866,9927,2767,7300,12686,12664,7071,50908,0,45949,32968,0,16690,28202,15957,68744,0,32458,27336,0,19230,50806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11667,4501,0,21412,0,0,0,80317,22422,18418,5241,27809,0,6129,0,15060,8900,7325,38223,4826,19434,0,15346,3571,123242,17515,21827,0,77341,45195,0,11312,87671,11377,85736,26822,28232,0,0,17841,68543,47069,200418,58316,4028,24732,45495,3559,0,0,2524,5953,0,41457,3955,14590,10800,71467,2367,5554,22088,27204,34883,6562,0,0,23616,3256,47639,27392,0,34637,23184,10006,0,16014,0,3895,8240,26909,64018,9929,30237,10580,4797,3008,39038,52050,14027,14971,0,4543,9597,0,0,61438,7857,0,11554,4731,0,8362,11614,26336,0,15330,44327,0,0,0,41613,0,157403,17186,19656,25111,9628,47551,65359,0,0,0,0,0,0,0,0,3156,61341,0,0,0,33035,27952,57490,0,18221,4012,0,0,0,16079,0,0,0,0,0,0,0,26907,0,0,0,20376,33193,33049,120704,0,2232,4986,3483,5392,30234,22472,12346,0,101173,40202,3406,12075,44901,12386,5258,45917,27697,0,0,0,0,58632,10352,2243,7890,12920,11880,6504,46723,0,46336,38557,0,15860,27037,15571,86902,0,38485,27068,0,18107,51146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11344,4360,0,19307,0,0,0,81644,22477,22338,5956,27233,284,6989,0,19006,8290,7461,36454,4855,19913,0,18215,5857,124040,17756,21967,0,75217,35894,0,11048,76426,10993,81131,24677,22722,0,0,17896,69738,48304,199123,64352,4081,27255,44856,4137,0,0,2623,6113,0,35673,2841,16621,9006,67460,2550,7057,21346,27868,31474,6830,0,0,24346,3171,38687,27676,0,30538,22485,9118,0,15239,0,2709,8561,32044,70183,9366,26766,10137,3970,3302,36152,50071,13853,14504,0,5502,9176,0,0,61833,13056,0,10380,4563,0,7993,8989,35645,0,12236,45885,0,0,1307,46646,0,173309,13192,20892,26423,12221,42040,59940,0,0,0,0,0,0,0,0,3000,57054,0,0,0,30705,44528,47593,0,23204,13740,0,0,0,27121,0,4811,0,0,0,0,0,24504,0,0,0,19440,32244,35259,123288,1967,2814,4640,3415,5188,31704,25327,12384,0,85227,41351,3289,12326,48172,12259,3340,44962,26444,0,0,0,0,57352,10076,1942,7934,12514,10692,5680,44411,0,49767,27550,0,15446,26737,15623,105735,0,43653,21190,0,18602,49351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11091,4747,0,18635,0,0,0,80048,22229,25511,6658,26981,161,9409,0,22329,7329,7503,34770,4856,19562,0,17851,8054,121769,19481,18653,0,76098,22241,0,9988,80854,10570,79778,18284,20975,0,0,18162,75174,51357,193684,68907,4230,26826,45606,4338,0,0,2813,6517,0,34842,2794,17429,7719,61971,2579,7416,19844,26006,30328,7019,0,0,24692,3090,30353,28825,1490,32797,20652,7951,0,14520,0,3697,8697,29645,72339,8680,23292,8109,3108,3777,32794,46695,12669,12883,0,5321,8057,0,0,62346,20429,0,9115,4577,0,7877,7183,44707,0,11463,40708,0,0,2984,49265,0,184597,10300,19269,28886,14894,38969,52945,0,0,0,0,0,0,0,0,2642,53381,0,0,0,33787,47541,43168,0,35543,21066,0,0,0,36255,0,10821,0,0,0,0,0,26497,0,0,0,18730,29961,34215,121722,5118,2378,4102,3326,4475,30259,27208,11710,0,70919,42791,3092,11500,45037,12589,2548,43384,25552,0,0,0,0,55088,8779,1532,7828,12109,9791,5564,43507,0,46254,23607,0,14099,26715,15154,117866,0,44909,22255,0,17943,47038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11340,4721,0,18525,0,0,0,80940,22540,29718,6991,28341,135,11280,0,26642,5656,7659,34622,4828,21073,0,17202,12705,114445,22982,19251,0,77537,24835,0,9825,75650,10119,78830,18436,17210,0,0,18112,75181,50464,191470,73282,4154,26602,45018,5347,0,0,2858,7181,0,34821,2681,15269,7204,61913,2770,7193,17904,22585,29326,7036,0,0,25785,3331,18351,28682,2081,47048,16234,8056,0,15441,0,4114,8555,27869,85394,9018,17825,8461,2592,3919,31145,43596,11656,12898,0,4981,8046,0,0,61205,26970,0,7555,4486,0,7589,5009,49067,0,14032,36374,0,0,5961,55391,0,182385,9221,18290,30707,18909,39178,48804,0,0,0,0,0,0,0,0,2725,46230,0,0,0,29727,54498,36515,0,47541,26741,0,0,0,50457,0,14762,0,0,0,0,0,32480,0,0,0,18292,28438,33633,120704,7732,2608,3892,3773,5223,28824,29445,12064,0,51406,51270,2945,12026,46108,14389,2125,44878,25135,0,0,0,0,52819,8716,1302,9035,12268,8041,4640,33937,0,46166,17472,0,11983,25624,17060,127398,0,45814,24229,0,18639,39790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11713,4948,0,18511,0,0,0,79918,22787,33565,7403,27714,163,16880,0,32070,5260,7479,33331,3996,21383,1011,20037,14648,111888,23374,24352,0,75627,22238,0,9073,75829,8812,79145,19671,15639,0,0,19119,58961,44108,183196,70987,4194,26177,42707,5992,0,0,2732,7835,0,37682,3169,14480,6768,51164,3761,7103,15919,16001,28534,6904,0,0,25359,3950,13864,29660,3143,48411,14000,7678,0,15334,0,4034,9090,25331,84639,14309,17974,10150,3410,3863,28420,40105,12590,12532,578,4760,7676,0,0,59015,47055,0,5912,4503,0,9776,5014,50257,0,18195,43725,0,0,11166,53633,0,195980,11237,18624,31511,22055,39002,40622,0,0,0,0,0,0,0,0,2837,30817,0,0,0,24057,53815,27676,0,54473,30898,0,0,0,62649,0,21033,0,0,0,0,0,41974,0,0,0,18213,27199,32173,116430,10577,2015,4252,4240,4983,27199,30993,13471,0,40859,56779,2705,11442,44406,17278,1980,42687,25199,0,0,0,0,53498,8156,1103,8784,12053,6213,4283,30371,1797,40395,19252,0,6475,24800,19405,133034,0,45798,25248,0,18592,35438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10757,4620,0,18097,0,0,0,78400,23116,38554,8194,28039,164,20694,0,35987,4790,8032,31477,3557,22551,2356,21277,18129,107884,27304,29611,0,77112,22187,0,8615,77045,8157,76403,21298,11570,0,0,19626,57215,39998,178434,68619,4377,25560,42619,5288,0,0,2841,8280,0,39741,3690,10620,6519,49194,4057,6890,14267,13638,28324,7253,0,0,25041,4504,12541,30121,6055,49330,11560,7857,0,14715,0,5285,8888,24433,85662,16084,15643,14670,4760,4127,25035,37493,12856,12057,1245,4851,7147,0,0,55190,44191,0,5351,4549,0,10202,5118,57197,0,23762,40694,0,0,12969,48432,0,186780,10279,19358,32858,27959,37599,26677,0,0,0,0,0,0,0,0,2718,26948,0,0,0,20712,57513,24789,0,54473,36799,0,1610,0,73415,0,23659,0,0,0,0,0,51562,0,0,0,16131,19111,32087,117420,12187,1944,4545,4865,5104,27039,32466,13102,0,34124,57855,3189,9906,42684,17742,1674,41724,25025,0,0,0,0,55021,8217,946,8613,12430,5291,3826,28602,1953,41450,21311,0,6544,24178,21726,140594,0,46583,35109,0,19478,34512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11340,4167,0,18940,0,0,0,79187,22638,42525,8683,27914,208,22965,0,42679,4027,9298,29915,2825,22518,4883,24702,23995,102033,32044,38187,0,79392,24335,0,8490,83999,6860,66010,17085,11345,0,0,18915,51481,35030,175200,71196,4345,24799,40273,5259,0,0,2986,7943,0,40113,4557,12194,6373,45321,4456,6471,13201,9992,28810,8778,0,0,25395,5549,12618,30637,7249,43846,10801,7085,0,17626,0,6706,9076,22842,79020,18124,18252,16086,6112,3979,20575,29130,13655,11155,2205,4346,7310,0,0,51527,46669,0,4809,4677,0,10734,5195,60905,0,26893,38719,0,0,14599,43106,0,179002,9429,20308,32898,35440,35538,23043,0,0,0,0,0,0,0,0,2582,29938,0,0,0,15835,53058,21994,0,53851,41964,4773,3333,0,83301,0,28523,0,0,0,0,0,59920,0,0,0,14883,18986,34559,116953,13301,2132,5072,5364,4449,27094,33711,15079,0,30261,57387,4598,6801,41044,19097,1584,37722,24791,0,0,0,0,54777,7642,899,8187,13393,5080,4359,24736,4761,38216,25213,0,6300,23125,21908,136365,0,43582,40026,0,20129,33170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11453,4368,0,17732,0,0,0,80097,22682,49560,9901,27090,140,27263,0,48107,3951,9922,27416,2528,22970,6172,26610,29291,102259,33522,46032,0,80862,43079,0,8439,84493,6165,61192,13354,12518,0,0,16666,40300,31087,174520,78127,4227,21748,37472,5532,0,0,3051,7224,0,36412,6477,13655,7153,45664,5065,6651,11970,11029,29201,10548,0,0,25237,5872,12541,29352,6779,41570,10196,6814,0,20698,0,6919,9479,22384,75605,22515,19447,16789,10903,4672,15930,25895,13404,10897,2578,4543,6816,0,0,47140,43826,0,7964,4667,0,11287,5135,66176,0,30134,33669,0,0,17762,35602,0,161569,10389,23458,33833,41256,34612,26583,0,0,0,0,0,0,0,0,2433,34526,0,0,0,16084,56616,18674,0,52479,52150,11104,6123,0,98997,0,32599,0,0,0,0,0,56997,0,0,0,14243,20461,37342,113628,15225,1736,5455,6266,5992,26281,36594,13837,0,26550,61689,5968,6433,40654,17902,1306,30374,23628,0,0,0,0,53175,6628,1045,7388,12193,4938,3514,20897,6187,35866,23466,0,7048,21822,23906,127239,0,41647,26203,0,20972,31149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10858,4430,0,16717,0,0,0,80827,22697,54812,11352,26748,177,29836,0,53052,3580,10256,25302,1970,24592,7752,29234,37587,105630,35131,48520,0,77095,24602,0,7717,87683,6383,54331,11800,12861,0,0,16119,38236,29795,165061,84029,4461,20587,36026,5549,0,0,3481,7442,0,33296,7626,14365,6985,37318,5493,6364,11545,9140,29360,10608,0,0,25274,6068,13937,27669,10250,40083,9678,7133,0,19823,0,8855,9766,20027,69181,25058,20118,16734,13477,4660,14325,20769,15361,11149,2889,4273,6682,0,0,41216,46008,0,10767,4898,0,11746,5418,68868,0,29868,25009,0,0,26495,27920,0,155745,9074,25124,34811,41659,31351,37062,0,0,0,0,0,0,0,0,2944,40313,0,0,0,15924,44210,17374,0,49097,57580,16379,14559,0,109892,0,37243,0,0,0,0,0,44338,0,0,0,12187,19962,40319,111937,17183,1934,5157,7023,5500,26188,38109,15457,0,23474,59190,6531,5690,39642,16656,1245,24946,23344,0,0,0,0,53913,6262,1709,6478,12196,5221,3161,18250,7188,35148,19257,591,8276,20573,37617,118676,0,39439,27067,0,21753,30287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11038,3763,0,17821,0,0,0,85611,22827,59679,12273,26741,195,37047,0,56273,3730,11879,24049,1419,24268,9833,33572,37949,100878,37766,49216,0,78877,22934,0,7757,88648,5541,46593,12998,13015,0,0,16322,39736,27932,159941,88242,4307,19624,31874,5326,0,0,3269,7169,0,31502,8170,12965,6319,37797,5296,5827,10623,8075,30916,9994,0,0,25476,6417,15286,28346,9466,39004,9223,6559,0,20721,0,11832,10275,16581,69133,25629,20494,16604,14197,5248,13126,16325,15605,10361,3221,4235,5985,0,0,34380,41636,0,12698,4808,0,13264,5771,74012,1288,29406,21058,1247,0,31115,24853,0,143722,9954,21675,34649,43775,29777,36853,0,0,0,0,0,0,0,0,2655,40716,0,0,0,11681,39507,16367,0,43577,60735,29134,27708,0,125413,0,43886,0,0,0,0,0,41884,0,0,0,10497,17810,43827,111285,21252,1599,5503,6032,6124,26564,38109,14839,0,17726,57621,6229,6417,37254,14108,1488,24445,21887,0,0,0,0,55456,6621,2512,5475,12364,5971,3216,16077,9088,32572,17927,3649,9835,19867,45303,101117,0,42530,31471,0,23947,30382,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9826,0,0,17448,0,0,0,92314,23023,62019,14576,24436,192,43888,0,61095,3422,15057,23791,1187,25510,10822,37380,36801,81143,40475,49046,0,80307,22968,0,8176,91707,5869,42847,14299,14448,0,0,17253,36276,25068,153733,88027,0,18743,30626,5059,0,0,3427,6722,0,26708,6130,11475,6378,33835,4876,5044,9289,7894,31046,8900,864,0,24866,6927,17011,30989,11510,30660,8176,6155,0,18553,0,14492,10527,11539,62279,25300,26163,17093,15175,5876,12171,9648,15690,9779,3517,4427,5486,0,0,27288,36984,0,14701,5016,0,11677,5954,63217,2057,32535,20943,5611,0,33468,28506,0,136050,12420,22075,34273,44102,30106,38101,0,0,0,0,0,0,0,0,2887,39999,0,0,0,7965,33064,15700,0,42092,68772,37336,38416,0,132635,0,53951,0,0,0,0,0,37765,0,0,0,8659,15923,46939,108059,28306,1335,5380,5872,6466,26815,37352,14466,0,12092,57216,5640,5635,36051,0,0,33276,18581,0,0,0,0,56351,5233,3566,4014,12389,6706,3137,17448,10781,29194,19355,6440,12423,17096,47428,93138,0,47695,37859,0,23047,30980,3720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9820,0,0,17561,0,0,0,95882,24126,66375,16938,24433,345,51956,0,63908,3803,17396,22618,1038,26243,10790,39128,35538,91741,43178,48855,0,82042,22909,0,8311,98142,4990,38172,15579,14025,0,0,17546,34222,23936,150538,93647,0,18840,30633,4446,0,0,3929,6244,0,26209,5427,12893,6698,34257,5699,4600,8021,5428,32100,6850,1736,0,23761,7188,17547,30817,9686,21418,8372,5715,0,17091,0,17599,10870,8094,54944,23024,25191,16130,17950,6240,10696,9482,15766,11202,3487,4350,4879,0,0,23198,31436,0,16135,5173,0,12016,6011,56553,2445,24711,23248,14630,0,35297,36740,0,122580,14315,24511,33391,40316,29835,42362,0,0,0,0,0,0,0,0,3014,39079,0,0,0,7956,26543,15346,0,39245,63874,44763,46651,0,134798,0,54685,0,0,0,0,0,33774,0,0,0,7514,15352,49302,105198,31001,1227,5658,5690,5941,25462,36916,13535,0,9950,56608,5328,5875,35589,0,0,36610,16110,0,0,0,0,59243,3948,4714,3075,11846,7618,3621,16910,14241,28867,20647,8744,14061,15894,43688,91505,0,50387,45051,0,21991,32187,7266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8918,0,0,17174,0,0,1389,95050,24741,69519,18745,24780,493,58850,0,63562,4212,19102,22206,844,27671,12151,43202,34261,96860,41778,47778,0,81739,21938,1517,9023,103274,4623,35225,16832,14954,0,0,16372,33741,22508,141880,102004,0,19361,29587,3772,0,0,4185,6044,0,25093,4675,11010,6729,29511,5330,3997,7482,9770,33100,5357,2007,0,23257,7167,17671,31971,9915,14781,8459,5323,0,12808,0,25847,11237,6332,49262,18578,27454,15675,18286,6395,9761,10919,15550,10809,3770,4288,4312,0,0,18770,21349,0,17432,5596,0,11805,7025,50550,5441,16463,29247,25104,0,34025,43728,0,100060,13086,25410,32923,36817,31487,42014,0,0,0,0,0,0,1844,0,3017,43011,0,0,0,5440,24483,15381,0,40002,51483,49620,46778,0,139020,0,51478,0,0,0,0,0,34176,0,0,0,4864,13420,51223,103828,36229,1715,5388,5391,5120,25195,35551,15448,0,8905,56097,4935,5473,34965,0,0,41988,14825,0,0,0,0,62258,3792,5997,3118,11795,8541,3139,17321,17049,25629,21649,14140,15968,13824,47152,83495,0,52038,59486,0,21495,35260,11714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8843,0,0,16706,0,0,3607,91685,27012,70249,22238,24318,1314,60457,0,63082,4338,20385,21377,787,29404,12212,41107,28261,104986,40866,46989,0,81722,22081,8429,9987,105804,4274,32190,18600,15212,0,0,14106,33618,21179,136101,115036,0,17807,28857,2654,0,0,4244,5547,0,26035,4172,11062,6140,31188,5212,3366,5976,8964,34733,4668,4022,0,23444,7115,15700,34588,10146,9894,7856,4836,0,9720,0,31693,11430,6652,26675,13948,21226,13584,18895,7167,8644,12275,17156,10978,3497,3858,4291,0,0,16425,20068,0,17015,5792,0,10151,8186,48680,9065,27045,29929,32618,0,36047,47520,0,75841,11679,25495,30594,36268,34427,36038,0,0,0,0,0,0,12512,0,3669,60202,0,0,0,5948,19796,15416,0,37409,51064,55329,47551,0,124098,5735,49228,0,0,0,0,0,34608,0,0,0,1575,10722,52547,99662,43531,0,5657,5025,4438,24812,35676,15959,0,7498,60307,4288,6132,35700,0,0,53104,13954,0,0,0,0,64458,3113,7792,2246,11848,8368,3725,16193,18477,25309,18668,20483,18600,12312,42107,77762,0,49045,73887,0,22729,35710,13065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8445,0,0,15419,0,0,4816,92484,28010,75215,22667,23897,1901,60408,0,59652,4407,22079,21270,952,30563,12674,41979,23952,113013,41300,46118,0,79653,23709,10268,10058,108452,4231,32994,21351,14906,0,0,12127,28740,20412,128037,125031,0,18206,30451,2003,0,0,4415,5361,0,26593,3824,10655,5455,31056,5281,2861,5008,8767,35495,4275,3412,0,26941,7127,14670,33368,9841,6932,7509,5239,0,7618,0,35888,12062,6593,28246,13306,18928,12015,20465,7391,8475,12488,17095,10952,3669,3849,4375,0,0,14246,18482,894,17560,6271,0,9375,9452,45633,22961,27282,35240,40745,0,30210,49850,0,57475,9984,27408,30098,27290,35267,33548,0,0,0,0,2765,0,23280,0,3472,69607,0,0,0,7269,8678,15360,0,37093,49353,61794,45572,0,108086,9343,43922,0,0,0,0,0,32771,0,0,0,2513,8864,53041,96346,45772,0,5633,5323,4512,24427,32642,14551,0,7532,59971,3732,5648,35445,0,0,62360,13845,0,0,0,0,63109,3616,8531,2348,11662,8751,2228,16866,20867,25636,17906,29839,19484,11608,38665,73758,0,49888,84052,0,21287,36230,13214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6989,0,0,15071,0,0,5892,88466,29967,77017,29757,24297,2803,61096,0,60055,4395,27266,21187,1100,32027,12343,36328,23255,108597,40523,42654,0,79569,22560,12843,10667,105367,3706,29272,25057,15369,0,0,10046,25694,21571,116965,141085,0,18049,28679,1733,0,0,4211,4969,0,26089,3601,11533,5052,27072,5567,2059,4231,10938,35129,3707,4250,0,32524,6916,12922,33651,9006,10161,7584,4527,0,6185,0,38935,12765,6907,27793,11765,17101,10909,21041,8132,7888,12942,17510,11658,3473,4074,4437,0,0,12766,21617,8343,18928,7046,0,8860,10927,40799,21670,31275,35160,55468,0,26339,36636,0,37988,7745,29489,29156,22607,34338,22919,0,0,0,0,8667,0,49645,0,3611,74331,0,0,0,9667,7885,15914,0,34518,33045,69350,39483,2325,76318,14425,41259,0,0,0,0,0,31051,0,0,0,3468,7381,52402,90839,43433,0,5766,5181,5667,25495,36286,14812,0,7616,53190,3157,6140,36579,0,0,74375,13868,0,0,0,0,64490,3109,9589,2169,10739,9571,1969,16548,26324,34110,15095,34913,21290,8752,33554,61071,0,44019,93194,0,20856,35635,13017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6341,0,0,14429,0,0,7478,83218,33665,81100,34353,23303,3619,58671,0,60837,5122,27469,22234,1023,34084,13040,35858,26640,112909,39773,39616,0,73165,25919,19202,9703,110198,3530,27377,27534,14905,0,0,6681,34695,21625,97220,144444,0,17788,27683,1641,0,0,4179,5201,0,25413,3248,12316,4153,28465,4517,1742,2724,13395,32775,3505,4016,0,37239,6532,12033,32510,9760,12148,8328,4479,0,4615,0,40966,12853,7005,26629,8633,14103,8984,22647,9121,7951,12977,18787,12246,3357,4014,3815,0,1025,12326,15412,15056,17734,8872,0,8202,9675,45102,28619,32427,29539,70166,0,23472,32638,0,30674,7619,31694,27694,21853,36432,21287,0,0,0,0,10533,0,52908,0,4088,66926,0,0,0,10971,16433,17028,0,34586,32862,75724,53707,5210,47622,19707,30802,0,0,0,0,0,28538,0,0,0,2907,7234,58983,83837,39964,0,6424,4939,5250,26131,39758,15005,0,7787,53411,2714,6063,38412,0,0,81799,15006,0,0,0,0,62407,2916,10196,2135,10915,10462,1941,15095,31521,54546,10073,45958,21516,8115,21884,53419,0,42522,98502,0,20142,35603,14825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5901,0,0,13790,0,0,9038,78611,34942,85524,39123,23324,4326,57933,0,60370,5411,24225,22076,1044,36846,13206,37061,25791,102503,37718,38275,0,64804,29577,25920,7876,107503,2393,25049,30232,15004,0,0,3338,33579,23607,80799,154652,0,16697,24661,1931,0,0,4453,4494,0,17410,3386,10781,3641,25580,3232,2442,3531,12537,27942,2800,4176,0,42565,6056,12556,33690,9029,14553,7526,3518,0,4233,0,43287,11801,8024,24947,12556,8517,7356,25177,9161,7780,15246,20105,12704,3386,5758,3650,0,1511,11919,16671,18102,20226,10372,0,8310,8237,44043,26738,17921,25147,96781,0,27189,34589,0,24336,7339,31069,23352,22454,35911,22597,0,0,0,0,13810,0,47292,0,4045,66118,0,0,0,15124,7853,18958,0,23018,36535,89910,48028,11480,16038,24125,30059,0,0,0,0,0,25577,0,0,0,2494,9915,59788,78279,33895,0,4095,4569,5427,26754,40888,7244,0,8147,61574,1984,5436,40662,0,0,87873,17732,0,0,0,0,63027,2477,11684,1601,9687,10495,1689,12866,37422,69845,7626,47484,21697,8792,21068,45482,0,41997,94462,0,19906,36416,14479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
